gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp8-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=11037 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1619 / 37500 positions
  played 100 games, 3156 / 37500 positions
  played 150 games, 4682 / 37500 positions
  played 200 games, 6074 / 37500 positions
  played 250 games, 7735 / 37500 positions
  played 300 games, 9194 / 37500 positions
  played 350 games, 10751 / 37500 positions
  played 400 games, 12178 / 37500 positions
  played 450 games, 13763 / 37500 positions
  played 500 games, 15386 / 37500 positions
  played 550 games, 16954 / 37500 positions
  played 600 games, 18463 / 37500 positions
  played 650 games, 20055 / 37500 positions
  played 700 games, 21694 / 37500 positions
  played 750 games, 23130 / 37500 positions
  played 800 games, 24818 / 37500 positions
  played 850 games, 26253 / 37500 positions
  played 900 games, 27793 / 37500 positions
  played 950 games, 29282 / 37500 positions
  played 1000 games, 30764 / 37500 positions
  played 1050 games, 32333 / 37500 positions
  played 1100 games, 33842 / 37500 positions
  played 1150 games, 35335 / 37500 positions
  played 1200 games, 36848 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp8-6.jnnw
