gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp2-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=26403 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1551 / 37500 positions
  played 100 games, 3147 / 37500 positions
  played 150 games, 4648 / 37500 positions
  played 200 games, 6200 / 37500 positions
  played 250 games, 7776 / 37500 positions
  played 300 games, 9369 / 37500 positions
  played 350 games, 10844 / 37500 positions
  played 400 games, 12379 / 37500 positions
  played 450 games, 13925 / 37500 positions
  played 500 games, 15451 / 37500 positions
  played 550 games, 16982 / 37500 positions
  played 600 games, 18534 / 37500 positions
  played 650 games, 20034 / 37500 positions
  played 700 games, 21698 / 37500 positions
  played 750 games, 23293 / 37500 positions
  played 800 games, 24801 / 37500 positions
  played 850 games, 26349 / 37500 positions
  played 900 games, 27992 / 37500 positions
  played 950 games, 29518 / 37500 positions
  played 1000 games, 31035 / 37500 positions
  played 1050 games, 32547 / 37500 positions
  played 1100 games, 34170 / 37500 positions
  played 1150 games, 35670 / 37500 positions
  played 1200 games, 37227 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp2-5.jnnw
