gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp7-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=29689 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1437 / 37500 positions
  played 100 games, 2918 / 37500 positions
  played 150 games, 4505 / 37500 positions
  played 200 games, 5952 / 37500 positions
  played 250 games, 7466 / 37500 positions
  played 300 games, 9024 / 37500 positions
  played 350 games, 10655 / 37500 positions
  played 400 games, 12173 / 37500 positions
  played 450 games, 13699 / 37500 positions
  played 500 games, 15234 / 37500 positions
  played 550 games, 16624 / 37500 positions
  played 600 games, 18236 / 37500 positions
  played 650 games, 19763 / 37500 positions
  played 700 games, 21214 / 37500 positions
  played 750 games, 22775 / 37500 positions
  played 800 games, 24351 / 37500 positions
  played 850 games, 25988 / 37500 positions
  played 900 games, 27611 / 37500 positions
  played 950 games, 29128 / 37500 positions
  played 1000 games, 30697 / 37500 positions
  played 1050 games, 32320 / 37500 positions
  played 1100 games, 33843 / 37500 positions
  played 1150 games, 35448 / 37500 positions
  played 1200 games, 37036 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp7-4.jnnw
