gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp7-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=818 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1615 / 37500 positions
  played 100 games, 3300 / 37500 positions
  played 150 games, 4983 / 37500 positions
  played 200 games, 6529 / 37500 positions
  played 250 games, 8166 / 37500 positions
  played 300 games, 9749 / 37500 positions
  played 350 games, 11287 / 37500 positions
  played 400 games, 12859 / 37500 positions
  played 450 games, 14425 / 37500 positions
  played 500 games, 16021 / 37500 positions
  played 550 games, 17536 / 37500 positions
  played 600 games, 19174 / 37500 positions
  played 650 games, 20837 / 37500 positions
  played 700 games, 22307 / 37500 positions
  played 750 games, 23822 / 37500 positions
  played 800 games, 25372 / 37500 positions
  played 850 games, 27032 / 37500 positions
  played 900 games, 28584 / 37500 positions
  played 950 games, 30168 / 37500 positions
  played 1000 games, 31819 / 37500 positions
  played 1050 games, 33433 / 37500 positions
  played 1100 games, 35057 / 37500 positions
  played 1150 games, 36565 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp7-3.jnnw
