gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp8-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3396 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1534 / 37500 positions
  played 100 games, 3187 / 37500 positions
  played 150 games, 4691 / 37500 positions
  played 200 games, 6208 / 37500 positions
  played 250 games, 7627 / 37500 positions
  played 300 games, 9172 / 37500 positions
  played 350 games, 10766 / 37500 positions
  played 400 games, 12334 / 37500 positions
  played 450 games, 13790 / 37500 positions
  played 500 games, 15405 / 37500 positions
  played 550 games, 16918 / 37500 positions
  played 600 games, 18512 / 37500 positions
  played 650 games, 20150 / 37500 positions
  played 700 games, 21776 / 37500 positions
  played 750 games, 23385 / 37500 positions
  played 800 games, 24891 / 37500 positions
  played 850 games, 26373 / 37500 positions
  played 900 games, 28035 / 37500 positions
  played 950 games, 29558 / 37500 positions
  played 1000 games, 31135 / 37500 positions
  played 1050 games, 32672 / 37500 positions
  played 1100 games, 34209 / 37500 positions
  played 1150 games, 35798 / 37500 positions
  played 1200 games, 37300 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp8-1.jnnw
