gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp4-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3276 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1560 / 37500 positions
  played 100 games, 3046 / 37500 positions
  played 150 games, 4609 / 37500 positions
  played 200 games, 6115 / 37500 positions
  played 250 games, 7554 / 37500 positions
  played 300 games, 9124 / 37500 positions
  played 350 games, 10684 / 37500 positions
  played 400 games, 12223 / 37500 positions
  played 450 games, 13806 / 37500 positions
  played 500 games, 15362 / 37500 positions
  played 550 games, 16965 / 37500 positions
  played 600 games, 18555 / 37500 positions
  played 650 games, 20022 / 37500 positions
  played 700 games, 21574 / 37500 positions
  played 750 games, 23123 / 37500 positions
  played 800 games, 24628 / 37500 positions
  played 850 games, 26144 / 37500 positions
  played 900 games, 27603 / 37500 positions
  played 950 games, 29161 / 37500 positions
  played 1000 games, 30764 / 37500 positions
  played 1050 games, 32248 / 37500 positions
  played 1100 games, 33766 / 37500 positions
  played 1150 games, 35251 / 37500 positions
  played 1200 games, 36762 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp4-2.jnnw
