gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0314-endgame-data-aug/artefacts.src/self-12.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=471180 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1281 / 93750 positions
  played 100 games, 2626 / 93750 positions
  played 150 games, 3938 / 93750 positions
  played 200 games, 5294 / 93750 positions
  played 250 games, 6609 / 93750 positions
  played 300 games, 7879 / 93750 positions
  played 350 games, 9177 / 93750 positions
  played 400 games, 10487 / 93750 positions
  played 450 games, 11774 / 93750 positions
  played 500 games, 13096 / 93750 positions
  played 550 games, 14402 / 93750 positions
  played 600 games, 15699 / 93750 positions
  played 650 games, 17057 / 93750 positions
  played 700 games, 18341 / 93750 positions
  played 750 games, 19734 / 93750 positions
  played 800 games, 21083 / 93750 positions
  played 850 games, 22413 / 93750 positions
  played 900 games, 23690 / 93750 positions
  played 950 games, 25034 / 93750 positions
  played 1000 games, 26319 / 93750 positions
  played 1050 games, 27665 / 93750 positions
  played 1100 games, 28987 / 93750 positions
  played 1150 games, 30293 / 93750 positions
  played 1200 games, 31606 / 93750 positions
  played 1250 games, 32897 / 93750 positions
  played 1300 games, 34153 / 93750 positions
  played 1350 games, 35509 / 93750 positions
  played 1400 games, 36767 / 93750 positions
  played 1450 games, 38046 / 93750 positions
  played 1500 games, 39344 / 93750 positions
  played 1550 games, 40681 / 93750 positions
  played 1600 games, 41981 / 93750 positions
  played 1650 games, 43317 / 93750 positions
  played 1700 games, 44617 / 93750 positions
  played 1750 games, 45915 / 93750 positions
  played 1800 games, 47253 / 93750 positions
  played 1850 games, 48615 / 93750 positions
  played 1900 games, 49950 / 93750 positions
  played 1950 games, 51210 / 93750 positions
  played 2000 games, 52502 / 93750 positions
  played 2050 games, 53814 / 93750 positions
  played 2100 games, 55068 / 93750 positions
  played 2150 games, 56399 / 93750 positions
  played 2200 games, 57655 / 93750 positions
  played 2250 games, 59006 / 93750 positions
  played 2300 games, 60306 / 93750 positions
  played 2350 games, 61621 / 93750 positions
  played 2400 games, 62872 / 93750 positions
  played 2450 games, 64209 / 93750 positions
  played 2500 games, 65453 / 93750 positions
  played 2550 games, 66705 / 93750 positions
  played 2600 games, 68047 / 93750 positions
  played 2650 games, 69343 / 93750 positions
  played 2700 games, 70635 / 93750 positions
  played 2750 games, 71908 / 93750 positions
  played 2800 games, 73271 / 93750 positions
  played 2850 games, 74551 / 93750 positions
  played 2900 games, 75838 / 93750 positions
  played 2950 games, 77084 / 93750 positions
  played 3000 games, 78338 / 93750 positions
  played 3050 games, 79663 / 93750 positions
  played 3100 games, 80956 / 93750 positions
  played 3150 games, 82231 / 93750 positions
  played 3200 games, 83587 / 93750 positions
  played 3250 games, 84933 / 93750 positions
  played 3300 games, 86292 / 93750 positions
  played 3350 games, 87572 / 93750 positions
  played 3400 games, 88924 / 93750 positions
  played 3450 games, 90210 / 93750 positions
  played 3500 games, 91531 / 93750 positions
  played 3550 games, 92832 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0314-endgame-data-aug/artefacts.src/self-12.jnnw
