gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0314-endgame-data-aug/artefacts.src/self-9.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=349947 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1354 / 93750 positions
  played 100 games, 2694 / 93750 positions
  played 150 games, 4017 / 93750 positions
  played 200 games, 5315 / 93750 positions
  played 250 games, 6592 / 93750 positions
  played 300 games, 7917 / 93750 positions
  played 350 games, 9194 / 93750 positions
  played 400 games, 10524 / 93750 positions
  played 450 games, 11788 / 93750 positions
  played 500 games, 13100 / 93750 positions
  played 550 games, 14432 / 93750 positions
  played 600 games, 15643 / 93750 positions
  played 650 games, 16876 / 93750 positions
  played 700 games, 18191 / 93750 positions
  played 750 games, 19491 / 93750 positions
  played 800 games, 20839 / 93750 positions
  played 850 games, 22136 / 93750 positions
  played 900 games, 23435 / 93750 positions
  played 950 games, 24774 / 93750 positions
  played 1000 games, 26135 / 93750 positions
  played 1050 games, 27382 / 93750 positions
  played 1100 games, 28651 / 93750 positions
  played 1150 games, 29923 / 93750 positions
  played 1200 games, 31241 / 93750 positions
  played 1250 games, 32490 / 93750 positions
  played 1300 games, 33813 / 93750 positions
  played 1350 games, 35147 / 93750 positions
  played 1400 games, 36440 / 93750 positions
  played 1450 games, 37828 / 93750 positions
  played 1500 games, 39012 / 93750 positions
  played 1550 games, 40344 / 93750 positions
  played 1600 games, 41638 / 93750 positions
  played 1650 games, 42922 / 93750 positions
  played 1700 games, 44223 / 93750 positions
  played 1750 games, 45529 / 93750 positions
  played 1800 games, 46852 / 93750 positions
  played 1850 games, 48212 / 93750 positions
  played 1900 games, 49590 / 93750 positions
  played 1950 games, 50874 / 93750 positions
  played 2000 games, 52182 / 93750 positions
  played 2050 games, 53550 / 93750 positions
  played 2100 games, 54835 / 93750 positions
  played 2150 games, 56108 / 93750 positions
  played 2200 games, 57412 / 93750 positions
  played 2250 games, 58684 / 93750 positions
  played 2300 games, 60043 / 93750 positions
  played 2350 games, 61323 / 93750 positions
  played 2400 games, 62677 / 93750 positions
  played 2450 games, 63922 / 93750 positions
  played 2500 games, 65204 / 93750 positions
  played 2550 games, 66489 / 93750 positions
  played 2600 games, 67850 / 93750 positions
  played 2650 games, 69209 / 93750 positions
  played 2700 games, 70567 / 93750 positions
  played 2750 games, 71928 / 93750 positions
  played 2800 games, 73224 / 93750 positions
  played 2850 games, 74507 / 93750 positions
  played 2900 games, 75826 / 93750 positions
  played 2950 games, 77115 / 93750 positions
  played 3000 games, 78499 / 93750 positions
  played 3050 games, 79833 / 93750 positions
  played 3100 games, 81161 / 93750 positions
  played 3150 games, 82495 / 93750 positions
  played 3200 games, 83766 / 93750 positions
  played 3250 games, 85062 / 93750 positions
  played 3300 games, 86452 / 93750 positions
  played 3350 games, 87800 / 93750 positions
  played 3400 games, 89133 / 93750 positions
  played 3450 games, 90398 / 93750 positions
  played 3500 games, 91762 / 93750 positions
  played 3550 games, 93038 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0314-endgame-data-aug/artefacts.src/self-9.jnnw
