gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0314-endgame-data-aug/artefacts.src/self-16.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=487792 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1316 / 93750 positions
  played 100 games, 2591 / 93750 positions
  played 150 games, 3872 / 93750 positions
  played 200 games, 5150 / 93750 positions
  played 250 games, 6468 / 93750 positions
  played 300 games, 7809 / 93750 positions
  played 350 games, 9127 / 93750 positions
  played 400 games, 10484 / 93750 positions
  played 450 games, 11768 / 93750 positions
  played 500 games, 12970 / 93750 positions
  played 550 games, 14254 / 93750 positions
  played 600 games, 15583 / 93750 positions
  played 650 games, 16827 / 93750 positions
  played 700 games, 18082 / 93750 positions
  played 750 games, 19352 / 93750 positions
  played 800 games, 20639 / 93750 positions
  played 850 games, 21940 / 93750 positions
  played 900 games, 23211 / 93750 positions
  played 950 games, 24538 / 93750 positions
  played 1000 games, 25932 / 93750 positions
  played 1050 games, 27214 / 93750 positions
  played 1100 games, 28512 / 93750 positions
  played 1150 games, 29888 / 93750 positions
  played 1200 games, 31216 / 93750 positions
  played 1250 games, 32508 / 93750 positions
  played 1300 games, 33737 / 93750 positions
  played 1350 games, 35069 / 93750 positions
  played 1400 games, 36409 / 93750 positions
  played 1450 games, 37760 / 93750 positions
  played 1500 games, 39069 / 93750 positions
  played 1550 games, 40377 / 93750 positions
  played 1600 games, 41748 / 93750 positions
  played 1650 games, 42944 / 93750 positions
  played 1700 games, 44319 / 93750 positions
  played 1750 games, 45585 / 93750 positions
  played 1800 games, 46908 / 93750 positions
  played 1850 games, 48256 / 93750 positions
  played 1900 games, 49611 / 93750 positions
  played 1950 games, 50909 / 93750 positions
  played 2000 games, 52215 / 93750 positions
  played 2050 games, 53531 / 93750 positions
  played 2100 games, 54850 / 93750 positions
  played 2150 games, 56129 / 93750 positions
  played 2200 games, 57420 / 93750 positions
  played 2250 games, 58798 / 93750 positions
  played 2300 games, 60051 / 93750 positions
  played 2350 games, 61381 / 93750 positions
  played 2400 games, 62673 / 93750 positions
  played 2450 games, 63967 / 93750 positions
  played 2500 games, 65303 / 93750 positions
  played 2550 games, 66629 / 93750 positions
  played 2600 games, 68027 / 93750 positions
  played 2650 games, 69321 / 93750 positions
  played 2700 games, 70660 / 93750 positions
  played 2750 games, 71943 / 93750 positions
  played 2800 games, 73243 / 93750 positions
  played 2850 games, 74506 / 93750 positions
  played 2900 games, 75775 / 93750 positions
  played 2950 games, 77062 / 93750 positions
  played 3000 games, 78306 / 93750 positions
  played 3050 games, 79621 / 93750 positions
  played 3100 games, 80954 / 93750 positions
  played 3150 games, 82264 / 93750 positions
  played 3200 games, 83598 / 93750 positions
  played 3250 games, 84875 / 93750 positions
  played 3300 games, 86115 / 93750 positions
  played 3350 games, 87420 / 93750 positions
  played 3400 games, 88774 / 93750 positions
  played 3450 games, 90092 / 93750 positions
  played 3500 games, 91379 / 93750 positions
  played 3550 games, 92656 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0314-endgame-data-aug/artefacts.src/self-16.jnnw
