gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0314-endgame-data-aug/artefacts.src/self-8.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=279128 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1277 / 93750 positions
  played 100 games, 2633 / 93750 positions
  played 150 games, 3952 / 93750 positions
  played 200 games, 5246 / 93750 positions
  played 250 games, 6561 / 93750 positions
  played 300 games, 7835 / 93750 positions
  played 350 games, 9116 / 93750 positions
  played 400 games, 10384 / 93750 positions
  played 450 games, 11632 / 93750 positions
  played 500 games, 12942 / 93750 positions
  played 550 games, 14306 / 93750 positions
  played 600 games, 15637 / 93750 positions
  played 650 games, 16918 / 93750 positions
  played 700 games, 18162 / 93750 positions
  played 750 games, 19504 / 93750 positions
  played 800 games, 20836 / 93750 positions
  played 850 games, 22164 / 93750 positions
  played 900 games, 23558 / 93750 positions
  played 950 games, 24808 / 93750 positions
  played 1000 games, 26123 / 93750 positions
  played 1050 games, 27331 / 93750 positions
  played 1100 games, 28651 / 93750 positions
  played 1150 games, 29944 / 93750 positions
  played 1200 games, 31302 / 93750 positions
  played 1250 games, 32682 / 93750 positions
  played 1300 games, 33938 / 93750 positions
  played 1350 games, 35275 / 93750 positions
  played 1400 games, 36546 / 93750 positions
  played 1450 games, 37804 / 93750 positions
  played 1500 games, 39051 / 93750 positions
  played 1550 games, 40335 / 93750 positions
  played 1600 games, 41599 / 93750 positions
  played 1650 games, 42932 / 93750 positions
  played 1700 games, 44259 / 93750 positions
  played 1750 games, 45626 / 93750 positions
  played 1800 games, 46924 / 93750 positions
  played 1850 games, 48223 / 93750 positions
  played 1900 games, 49558 / 93750 positions
  played 1950 games, 50850 / 93750 positions
  played 2000 games, 52201 / 93750 positions
  played 2050 games, 53483 / 93750 positions
  played 2100 games, 54907 / 93750 positions
  played 2150 games, 56263 / 93750 positions
  played 2200 games, 57595 / 93750 positions
  played 2250 games, 58851 / 93750 positions
  played 2300 games, 60147 / 93750 positions
  played 2350 games, 61441 / 93750 positions
  played 2400 games, 62742 / 93750 positions
  played 2450 games, 64021 / 93750 positions
  played 2500 games, 65358 / 93750 positions
  played 2550 games, 66675 / 93750 positions
  played 2600 games, 68028 / 93750 positions
  played 2650 games, 69279 / 93750 positions
  played 2700 games, 70551 / 93750 positions
  played 2750 games, 71921 / 93750 positions
  played 2800 games, 73223 / 93750 positions
  played 2850 games, 74497 / 93750 positions
  played 2900 games, 75751 / 93750 positions
  played 2950 games, 77081 / 93750 positions
  played 3000 games, 78350 / 93750 positions
  played 3050 games, 79712 / 93750 positions
  played 3100 games, 80995 / 93750 positions
  played 3150 games, 82334 / 93750 positions
  played 3200 games, 83598 / 93750 positions
  played 3250 games, 84946 / 93750 positions
  played 3300 games, 86194 / 93750 positions
  played 3350 games, 87470 / 93750 positions
  played 3400 games, 88815 / 93750 positions
  played 3450 games, 90214 / 93750 positions
  played 3500 games, 91504 / 93750 positions
  played 3550 games, 92845 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0314-endgame-data-aug/artefacts.src/self-8.jnnw
