gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0314-endgame-data-aug/artefacts.src/self-3.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=118077 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1368 / 93750 positions
  played 100 games, 2603 / 93750 positions
  played 150 games, 3893 / 93750 positions
  played 200 games, 5245 / 93750 positions
  played 250 games, 6596 / 93750 positions
  played 300 games, 7922 / 93750 positions
  played 350 games, 9242 / 93750 positions
  played 400 games, 10502 / 93750 positions
  played 450 games, 11789 / 93750 positions
  played 500 games, 13027 / 93750 positions
  played 550 games, 14367 / 93750 positions
  played 600 games, 15670 / 93750 positions
  played 650 games, 17065 / 93750 positions
  played 700 games, 18343 / 93750 positions
  played 750 games, 19657 / 93750 positions
  played 800 games, 20911 / 93750 positions
  played 850 games, 22237 / 93750 positions
  played 900 games, 23537 / 93750 positions
  played 950 games, 24837 / 93750 positions
  played 1000 games, 26109 / 93750 positions
  played 1050 games, 27453 / 93750 positions
  played 1100 games, 28739 / 93750 positions
  played 1150 games, 29990 / 93750 positions
  played 1200 games, 31349 / 93750 positions
  played 1250 games, 32720 / 93750 positions
  played 1300 games, 33962 / 93750 positions
  played 1350 games, 35250 / 93750 positions
  played 1400 games, 36597 / 93750 positions
  played 1450 games, 37873 / 93750 positions
  played 1500 games, 39188 / 93750 positions
  played 1550 games, 40462 / 93750 positions
  played 1600 games, 41723 / 93750 positions
  played 1650 games, 43002 / 93750 positions
  played 1700 games, 44340 / 93750 positions
  played 1750 games, 45645 / 93750 positions
  played 1800 games, 46995 / 93750 positions
  played 1850 games, 48278 / 93750 positions
  played 1900 games, 49566 / 93750 positions
  played 1950 games, 50825 / 93750 positions
  played 2000 games, 52219 / 93750 positions
  played 2050 games, 53541 / 93750 positions
  played 2100 games, 54878 / 93750 positions
  played 2150 games, 56164 / 93750 positions
  played 2200 games, 57460 / 93750 positions
  played 2250 games, 58761 / 93750 positions
  played 2300 games, 60048 / 93750 positions
  played 2350 games, 61292 / 93750 positions
  played 2400 games, 62608 / 93750 positions
  played 2450 games, 63927 / 93750 positions
  played 2500 games, 65341 / 93750 positions
  played 2550 games, 66650 / 93750 positions
  played 2600 games, 67885 / 93750 positions
  played 2650 games, 69216 / 93750 positions
  played 2700 games, 70498 / 93750 positions
  played 2750 games, 71771 / 93750 positions
  played 2800 games, 73090 / 93750 positions
  played 2850 games, 74424 / 93750 positions
  played 2900 games, 75724 / 93750 positions
  played 2950 games, 77008 / 93750 positions
  played 3000 games, 78240 / 93750 positions
  played 3050 games, 79522 / 93750 positions
  played 3100 games, 80820 / 93750 positions
  played 3150 games, 82211 / 93750 positions
  played 3200 games, 83451 / 93750 positions
  played 3250 games, 84737 / 93750 positions
  played 3300 games, 86065 / 93750 positions
  played 3350 games, 87319 / 93750 positions
  played 3400 games, 88710 / 93750 positions
  played 3450 games, 90047 / 93750 positions
  played 3500 games, 91419 / 93750 positions
  played 3550 games, 92709 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0314-endgame-data-aug/artefacts.src/self-3.jnnw
