gen-data-wdl: n=93750 out=/root/jass/jobs/results/cpx62-0314-endgame-data-aug/artefacts.src/self-11.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=131096 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1283 / 93750 positions
  played 100 games, 2615 / 93750 positions
  played 150 games, 3938 / 93750 positions
  played 200 games, 5250 / 93750 positions
  played 250 games, 6531 / 93750 positions
  played 300 games, 7830 / 93750 positions
  played 350 games, 9113 / 93750 positions
  played 400 games, 10454 / 93750 positions
  played 450 games, 11709 / 93750 positions
  played 500 games, 13028 / 93750 positions
  played 550 games, 14325 / 93750 positions
  played 600 games, 15614 / 93750 positions
  played 650 games, 16908 / 93750 positions
  played 700 games, 18205 / 93750 positions
  played 750 games, 19488 / 93750 positions
  played 800 games, 20802 / 93750 positions
  played 850 games, 22083 / 93750 positions
  played 900 games, 23411 / 93750 positions
  played 950 games, 24734 / 93750 positions
  played 1000 games, 26007 / 93750 positions
  played 1050 games, 27318 / 93750 positions
  played 1100 games, 28636 / 93750 positions
  played 1150 games, 29946 / 93750 positions
  played 1200 games, 31249 / 93750 positions
  played 1250 games, 32575 / 93750 positions
  played 1300 games, 33932 / 93750 positions
  played 1350 games, 35271 / 93750 positions
  played 1400 games, 36513 / 93750 positions
  played 1450 games, 37786 / 93750 positions
  played 1500 games, 39004 / 93750 positions
  played 1550 games, 40282 / 93750 positions
  played 1600 games, 41541 / 93750 positions
  played 1650 games, 42908 / 93750 positions
  played 1700 games, 44240 / 93750 positions
  played 1750 games, 45559 / 93750 positions
  played 1800 games, 46884 / 93750 positions
  played 1850 games, 48185 / 93750 positions
  played 1900 games, 49462 / 93750 positions
  played 1950 games, 50734 / 93750 positions
  played 2000 games, 52038 / 93750 positions
  played 2050 games, 53333 / 93750 positions
  played 2100 games, 54614 / 93750 positions
  played 2150 games, 55894 / 93750 positions
  played 2200 games, 57226 / 93750 positions
  played 2250 games, 58512 / 93750 positions
  played 2300 games, 59819 / 93750 positions
  played 2350 games, 61119 / 93750 positions
  played 2400 games, 62379 / 93750 positions
  played 2450 games, 63653 / 93750 positions
  played 2500 games, 64974 / 93750 positions
  played 2550 games, 66212 / 93750 positions
  played 2600 games, 67543 / 93750 positions
  played 2650 games, 68852 / 93750 positions
  played 2700 games, 70188 / 93750 positions
  played 2750 games, 71486 / 93750 positions
  played 2800 games, 72831 / 93750 positions
  played 2850 games, 74197 / 93750 positions
  played 2900 games, 75590 / 93750 positions
  played 2950 games, 76847 / 93750 positions
  played 3000 games, 78193 / 93750 positions
  played 3050 games, 79538 / 93750 positions
  played 3100 games, 80877 / 93750 positions
  played 3150 games, 82213 / 93750 positions
  played 3200 games, 83514 / 93750 positions
  played 3250 games, 84777 / 93750 positions
  played 3300 games, 86061 / 93750 positions
  played 3350 games, 87364 / 93750 positions
  played 3400 games, 88691 / 93750 positions
  played 3450 games, 90017 / 93750 positions
  played 3500 games, 91405 / 93750 positions
  played 3550 games, 92720 / 93750 positions
wrote 93750 WDL records to /root/jass/jobs/results/cpx62-0314-endgame-data-aug/artefacts.src/self-11.jnnw
