gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp6-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=27328 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1784 / 37500 positions
  played 100 games, 3454 / 37500 positions
  played 150 games, 4968 / 37500 positions
  played 200 games, 6475 / 37500 positions
  played 250 games, 8043 / 37500 positions
  played 300 games, 9592 / 37500 positions
  played 350 games, 11295 / 37500 positions
  played 400 games, 12749 / 37500 positions
  played 450 games, 14485 / 37500 positions
  played 500 games, 16108 / 37500 positions
  played 550 games, 17694 / 37500 positions
  played 600 games, 19258 / 37500 positions
  played 650 games, 20862 / 37500 positions
  played 700 games, 22566 / 37500 positions
  played 750 games, 24063 / 37500 positions
  played 800 games, 25672 / 37500 positions
  played 850 games, 27213 / 37500 positions
  played 900 games, 28737 / 37500 positions
  played 950 games, 30308 / 37500 positions
  played 1000 games, 31965 / 37500 positions
  played 1050 games, 33531 / 37500 positions
  played 1100 games, 35128 / 37500 positions
  played 1150 games, 36699 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp6-6.jnnw
