gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp8-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=10885 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1604 / 37500 positions
  played 100 games, 3161 / 37500 positions
  played 150 games, 4711 / 37500 positions
  played 200 games, 6346 / 37500 positions
  played 250 games, 7967 / 37500 positions
  played 300 games, 9498 / 37500 positions
  played 350 games, 11130 / 37500 positions
  played 400 games, 12797 / 37500 positions
  played 450 games, 14384 / 37500 positions
  played 500 games, 15923 / 37500 positions
  played 550 games, 17457 / 37500 positions
  played 600 games, 18967 / 37500 positions
  played 650 games, 20614 / 37500 positions
  played 700 games, 22139 / 37500 positions
  played 750 games, 23711 / 37500 positions
  played 800 games, 25356 / 37500 positions
  played 850 games, 26976 / 37500 positions
  played 900 games, 28549 / 37500 positions
  played 950 games, 30173 / 37500 positions
  played 1000 games, 31763 / 37500 positions
  played 1050 games, 33408 / 37500 positions
  played 1100 games, 34921 / 37500 positions
  played 1150 games, 36508 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp8-5.jnnw
