gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp4-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=11843 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1581 / 37500 positions
  played 100 games, 3131 / 37500 positions
  played 150 games, 4727 / 37500 positions
  played 200 games, 6295 / 37500 positions
  played 250 games, 7723 / 37500 positions
  played 300 games, 9286 / 37500 positions
  played 350 games, 10888 / 37500 positions
  played 400 games, 12452 / 37500 positions
  played 450 games, 14004 / 37500 positions
  played 500 games, 15581 / 37500 positions
  played 550 games, 17209 / 37500 positions
  played 600 games, 18778 / 37500 positions
  played 650 games, 20412 / 37500 positions
  played 700 games, 21987 / 37500 positions
  played 750 games, 23485 / 37500 positions
  played 800 games, 25085 / 37500 positions
  played 850 games, 26657 / 37500 positions
  played 900 games, 28333 / 37500 positions
  played 950 games, 29907 / 37500 positions
  played 1000 games, 31469 / 37500 positions
  played 1050 games, 33008 / 37500 positions
  played 1100 games, 34520 / 37500 positions
  played 1150 games, 36024 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp4-6.jnnw
