gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp3-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=15053 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1570 / 37500 positions
  played 100 games, 3172 / 37500 positions
  played 150 games, 4770 / 37500 positions
  played 200 games, 6463 / 37500 positions
  played 250 games, 8020 / 37500 positions
  played 300 games, 9631 / 37500 positions
  played 350 games, 11228 / 37500 positions
  played 400 games, 12767 / 37500 positions
  played 450 games, 14250 / 37500 positions
  played 500 games, 15844 / 37500 positions
  played 550 games, 17432 / 37500 positions
  played 600 games, 18947 / 37500 positions
  played 650 games, 20407 / 37500 positions
  played 700 games, 21949 / 37500 positions
  played 750 games, 23397 / 37500 positions
  played 800 games, 25062 / 37500 positions
  played 850 games, 26569 / 37500 positions
  played 900 games, 28079 / 37500 positions
  played 950 games, 29662 / 37500 positions
  played 1000 games, 31260 / 37500 positions
  played 1050 games, 32887 / 37500 positions
  played 1100 games, 34449 / 37500 positions
  played 1150 games, 36053 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp3-4.jnnw
