gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp3-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=24278 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1486 / 37500 positions
  played 100 games, 3030 / 37500 positions
  played 150 games, 4690 / 37500 positions
  played 200 games, 6223 / 37500 positions
  played 250 games, 7772 / 37500 positions
  played 300 games, 9270 / 37500 positions
  played 350 games, 10874 / 37500 positions
  played 400 games, 12458 / 37500 positions
  played 450 games, 14005 / 37500 positions
  played 500 games, 15474 / 37500 positions
  played 550 games, 17058 / 37500 positions
  played 600 games, 18627 / 37500 positions
  played 650 games, 20227 / 37500 positions
  played 700 games, 21757 / 37500 positions
  played 750 games, 23320 / 37500 positions
  played 800 games, 24986 / 37500 positions
  played 850 games, 26576 / 37500 positions
  played 900 games, 28192 / 37500 positions
  played 950 games, 29765 / 37500 positions
  played 1000 games, 31455 / 37500 positions
  played 1050 games, 33053 / 37500 positions
  played 1100 games, 34624 / 37500 positions
  played 1150 games, 36290 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp3-6.jnnw
