gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp2-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=14238 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1508 / 37500 positions
  played 100 games, 3044 / 37500 positions
  played 150 games, 4590 / 37500 positions
  played 200 games, 6058 / 37500 positions
  played 250 games, 7574 / 37500 positions
  played 300 games, 9228 / 37500 positions
  played 350 games, 10762 / 37500 positions
  played 400 games, 12470 / 37500 positions
  played 450 games, 14135 / 37500 positions
  played 500 games, 15724 / 37500 positions
  played 550 games, 17297 / 37500 positions
  played 600 games, 18840 / 37500 positions
  played 650 games, 20385 / 37500 positions
  played 700 games, 22008 / 37500 positions
  played 750 games, 23665 / 37500 positions
  played 800 games, 25152 / 37500 positions
  played 850 games, 26810 / 37500 positions
  played 900 games, 28530 / 37500 positions
  played 950 games, 30053 / 37500 positions
  played 1000 games, 31583 / 37500 positions
  played 1050 games, 33134 / 37500 positions
  played 1100 games, 34649 / 37500 positions
  played 1150 games, 36332 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp2-4.jnnw
