gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp7-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=16459 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1569 / 37500 positions
  played 100 games, 3097 / 37500 positions
  played 150 games, 4709 / 37500 positions
  played 200 games, 6282 / 37500 positions
  played 250 games, 7808 / 37500 positions
  played 300 games, 9385 / 37500 positions
  played 350 games, 10875 / 37500 positions
  played 400 games, 12404 / 37500 positions
  played 450 games, 14065 / 37500 positions
  played 500 games, 15644 / 37500 positions
  played 550 games, 17250 / 37500 positions
  played 600 games, 18880 / 37500 positions
  played 650 games, 20453 / 37500 positions
  played 700 games, 22040 / 37500 positions
  played 750 games, 23596 / 37500 positions
  played 800 games, 25209 / 37500 positions
  played 850 games, 26867 / 37500 positions
  played 900 games, 28420 / 37500 positions
  played 950 games, 29953 / 37500 positions
  played 1000 games, 31573 / 37500 positions
  played 1050 games, 33012 / 37500 positions
  played 1100 games, 34638 / 37500 positions
  played 1150 games, 36252 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp7-6.jnnw
