gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp5-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=31870 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1456 / 37500 positions
  played 100 games, 3071 / 37500 positions
  played 150 games, 4615 / 37500 positions
  played 200 games, 6286 / 37500 positions
  played 250 games, 7876 / 37500 positions
  played 300 games, 9461 / 37500 positions
  played 350 games, 10919 / 37500 positions
  played 400 games, 12428 / 37500 positions
  played 450 games, 14010 / 37500 positions
  played 500 games, 15549 / 37500 positions
  played 550 games, 17103 / 37500 positions
  played 600 games, 18659 / 37500 positions
  played 650 games, 20185 / 37500 positions
  played 700 games, 21682 / 37500 positions
  played 750 games, 23267 / 37500 positions
  played 800 games, 24921 / 37500 positions
  played 850 games, 26570 / 37500 positions
  played 900 games, 28234 / 37500 positions
  played 950 games, 29893 / 37500 positions
  played 1000 games, 31467 / 37500 positions
  played 1050 games, 33012 / 37500 positions
  played 1100 games, 34634 / 37500 positions
  played 1150 games, 36157 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp5-4.jnnw
