gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp7-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=5229 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1525 / 37500 positions
  played 100 games, 3192 / 37500 positions
  played 150 games, 4754 / 37500 positions
  played 200 games, 6285 / 37500 positions
  played 250 games, 7914 / 37500 positions
  played 300 games, 9383 / 37500 positions
  played 350 games, 11033 / 37500 positions
  played 400 games, 12689 / 37500 positions
  played 450 games, 14372 / 37500 positions
  played 500 games, 15904 / 37500 positions
  played 550 games, 17541 / 37500 positions
  played 600 games, 19148 / 37500 positions
  played 650 games, 20716 / 37500 positions
  played 700 games, 22269 / 37500 positions
  played 750 games, 23888 / 37500 positions
  played 800 games, 25446 / 37500 positions
  played 850 games, 27085 / 37500 positions
  played 900 games, 28693 / 37500 positions
  played 950 games, 30240 / 37500 positions
  played 1000 games, 31817 / 37500 positions
  played 1050 games, 33470 / 37500 positions
  played 1100 games, 35116 / 37500 positions
  played 1150 games, 36745 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp7-8.jnnw
