gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp5-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3406 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1586 / 37500 positions
  played 100 games, 3201 / 37500 positions
  played 150 games, 4807 / 37500 positions
  played 200 games, 6470 / 37500 positions
  played 250 games, 8105 / 37500 positions
  played 300 games, 9765 / 37500 positions
  played 350 games, 11344 / 37500 positions
  played 400 games, 12942 / 37500 positions
  played 450 games, 14410 / 37500 positions
  played 500 games, 16020 / 37500 positions
  played 550 games, 17598 / 37500 positions
  played 600 games, 19059 / 37500 positions
  played 650 games, 20592 / 37500 positions
  played 700 games, 22186 / 37500 positions
  played 750 games, 23830 / 37500 positions
  played 800 games, 25353 / 37500 positions
  played 850 games, 27062 / 37500 positions
  played 900 games, 28664 / 37500 positions
  played 950 games, 30290 / 37500 positions
  played 1000 games, 31876 / 37500 positions
  played 1050 games, 33417 / 37500 positions
  played 1100 games, 34885 / 37500 positions
  played 1150 games, 36543 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp5-8.jnnw
