gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp1-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=2933 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1612 / 37500 positions
  played 100 games, 3139 / 37500 positions
  played 150 games, 4663 / 37500 positions
  played 200 games, 6222 / 37500 positions
  played 250 games, 7880 / 37500 positions
  played 300 games, 9451 / 37500 positions
  played 350 games, 11045 / 37500 positions
  played 400 games, 12539 / 37500 positions
  played 450 games, 14068 / 37500 positions
  played 500 games, 15560 / 37500 positions
  played 550 games, 17091 / 37500 positions
  played 600 games, 18634 / 37500 positions
  played 650 games, 20218 / 37500 positions
  played 700 games, 21842 / 37500 positions
  played 750 games, 23384 / 37500 positions
  played 800 games, 24984 / 37500 positions
  played 850 games, 26560 / 37500 positions
  played 900 games, 28072 / 37500 positions
  played 950 games, 29788 / 37500 positions
  played 1000 games, 31296 / 37500 positions
  played 1050 games, 32784 / 37500 positions
  played 1100 games, 34363 / 37500 positions
  played 1150 games, 35755 / 37500 positions
  played 1200 games, 37388 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp1-6.jnnw
