gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp6-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=7535 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1592 / 37500 positions
  played 100 games, 3218 / 37500 positions
  played 150 games, 4712 / 37500 positions
  played 200 games, 6305 / 37500 positions
  played 250 games, 7962 / 37500 positions
  played 300 games, 9547 / 37500 positions
  played 350 games, 11150 / 37500 positions
  played 400 games, 12728 / 37500 positions
  played 450 games, 14357 / 37500 positions
  played 500 games, 15843 / 37500 positions
  played 550 games, 17454 / 37500 positions
  played 600 games, 19056 / 37500 positions
  played 650 games, 20616 / 37500 positions
  played 700 games, 22218 / 37500 positions
  played 750 games, 23725 / 37500 positions
  played 800 games, 25329 / 37500 positions
  played 850 games, 26859 / 37500 positions
  played 900 games, 28462 / 37500 positions
  played 950 games, 29959 / 37500 positions
  played 1000 games, 31558 / 37500 positions
  played 1050 games, 33109 / 37500 positions
  played 1100 games, 34669 / 37500 positions
  played 1150 games, 36360 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp6-7.jnnw
