gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp7-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=6834 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1513 / 37500 positions
  played 100 games, 2932 / 37500 positions
  played 150 games, 4480 / 37500 positions
  played 200 games, 6044 / 37500 positions
  played 250 games, 7681 / 37500 positions
  played 300 games, 9222 / 37500 positions
  played 350 games, 10814 / 37500 positions
  played 400 games, 12347 / 37500 positions
  played 450 games, 13886 / 37500 positions
  played 500 games, 15496 / 37500 positions
  played 550 games, 17051 / 37500 positions
  played 600 games, 18601 / 37500 positions
  played 650 games, 20196 / 37500 positions
  played 700 games, 21873 / 37500 positions
  played 750 games, 23493 / 37500 positions
  played 800 games, 25011 / 37500 positions
  played 850 games, 26710 / 37500 positions
  played 900 games, 28251 / 37500 positions
  played 950 games, 29879 / 37500 positions
  played 1000 games, 31403 / 37500 positions
  played 1050 games, 33018 / 37500 positions
  played 1100 games, 34483 / 37500 positions
  played 1150 games, 36194 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp7-5.jnnw
