gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp6-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=17726 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1576 / 37500 positions
  played 100 games, 3088 / 37500 positions
  played 150 games, 4762 / 37500 positions
  played 200 games, 6275 / 37500 positions
  played 250 games, 7827 / 37500 positions
  played 300 games, 9357 / 37500 positions
  played 350 games, 10994 / 37500 positions
  played 400 games, 12442 / 37500 positions
  played 450 games, 14094 / 37500 positions
  played 500 games, 15590 / 37500 positions
  played 550 games, 17173 / 37500 positions
  played 600 games, 18769 / 37500 positions
  played 650 games, 20385 / 37500 positions
  played 700 games, 21928 / 37500 positions
  played 750 games, 23437 / 37500 positions
  played 800 games, 25054 / 37500 positions
  played 850 games, 26678 / 37500 positions
  played 900 games, 28245 / 37500 positions
  played 950 games, 29843 / 37500 positions
  played 1000 games, 31534 / 37500 positions
  played 1050 games, 33093 / 37500 positions
  played 1100 games, 34673 / 37500 positions
  played 1150 games, 36196 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp6-3.jnnw
