gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp2-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=21748 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1497 / 37500 positions
  played 100 games, 3171 / 37500 positions
  played 150 games, 4713 / 37500 positions
  played 200 games, 6188 / 37500 positions
  played 250 games, 7764 / 37500 positions
  played 300 games, 9343 / 37500 positions
  played 350 games, 10890 / 37500 positions
  played 400 games, 12432 / 37500 positions
  played 450 games, 13952 / 37500 positions
  played 500 games, 15529 / 37500 positions
  played 550 games, 17263 / 37500 positions
  played 600 games, 18878 / 37500 positions
  played 650 games, 20329 / 37500 positions
  played 700 games, 21833 / 37500 positions
  played 750 games, 23489 / 37500 positions
  played 800 games, 25007 / 37500 positions
  played 850 games, 26598 / 37500 positions
  played 900 games, 28217 / 37500 positions
  played 950 games, 29739 / 37500 positions
  played 1000 games, 31149 / 37500 positions
  played 1050 games, 32765 / 37500 positions
  played 1100 games, 34275 / 37500 positions
  played 1150 games, 35818 / 37500 positions
  played 1200 games, 37434 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp2-1.jnnw
