gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp6-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=8033 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1739 / 37500 positions
  played 100 games, 3250 / 37500 positions
  played 150 games, 4899 / 37500 positions
  played 200 games, 6424 / 37500 positions
  played 250 games, 8122 / 37500 positions
  played 300 games, 9516 / 37500 positions
  played 350 games, 10967 / 37500 positions
  played 400 games, 12512 / 37500 positions
  played 450 games, 14027 / 37500 positions
  played 500 games, 15505 / 37500 positions
  played 550 games, 17080 / 37500 positions
  played 600 games, 18649 / 37500 positions
  played 650 games, 20296 / 37500 positions
  played 700 games, 21855 / 37500 positions
  played 750 games, 23354 / 37500 positions
  played 800 games, 24904 / 37500 positions
  played 850 games, 26443 / 37500 positions
  played 900 games, 27952 / 37500 positions
  played 950 games, 29406 / 37500 positions
  played 1000 games, 31057 / 37500 positions
  played 1050 games, 32684 / 37500 positions
  played 1100 games, 34207 / 37500 positions
  played 1150 games, 35927 / 37500 positions
  played 1200 games, 37472 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp6-8.jnnw
