gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp6-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=13914 nnue=/root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1593 / 37500 positions
  played 100 games, 3360 / 37500 positions
  played 150 games, 5000 / 37500 positions
  played 200 games, 6583 / 37500 positions
  played 250 games, 8121 / 37500 positions
  played 300 games, 9773 / 37500 positions
  played 350 games, 11439 / 37500 positions
  played 400 games, 12965 / 37500 positions
  played 450 games, 14462 / 37500 positions
  played 500 games, 16034 / 37500 positions
  played 550 games, 17580 / 37500 positions
  played 600 games, 19249 / 37500 positions
  played 650 games, 20938 / 37500 positions
  played 700 games, 22492 / 37500 positions
  played 750 games, 24117 / 37500 positions
  played 800 games, 25618 / 37500 positions
  played 850 games, 27269 / 37500 positions
  played 900 games, 28733 / 37500 positions
  played 950 games, 30349 / 37500 positions
  played 1000 games, 31886 / 37500 positions
  played 1050 games, 33282 / 37500 positions
  played 1100 games, 34888 / 37500 positions
  played 1150 games, 36560 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0231-rfe-baseline32/artefacts.src/sp6-5.jnnw
