input : /root/jass/jobs/results/0131-phase3-scan-bootstrap-full/artefacts.src/master-sample-1500K.jnnw (1500000 records, processing 187500 from offset 1312500)
  1000/187500  (0.5%)  rate=195.3 pos/s  eta=15.9 min  skipped=206
  2000/187500  (1.1%)  rate=202.7 pos/s  eta=15.3 min  skipped=402
  3000/187500  (1.6%)  rate=201.8 pos/s  eta=15.2 min  skipped=594
  4000/187500  (2.1%)  rate=200.4 pos/s  eta=15.3 min  skipped=794
  5000/187500  (2.7%)  rate=194.5 pos/s  eta=15.6 min  skipped=972
  6000/187500  (3.2%)  rate=195.6 pos/s  eta=15.5 min  skipped=1159
  7000/187500  (3.7%)  rate=195.8 pos/s  eta=15.4 min  skipped=1348
  8000/187500  (4.3%)  rate=194.4 pos/s  eta=15.4 min  skipped=1528
  9000/187500  (4.8%)  rate=193.8 pos/s  eta=15.4 min  skipped=1705
  10000/187500  (5.3%)  rate=192.8 pos/s  eta=15.3 min  skipped=1892
  11000/187500  (5.9%)  rate=191.8 pos/s  eta=15.3 min  skipped=2044
  12000/187500  (6.4%)  rate=191.4 pos/s  eta=15.3 min  skipped=2216
  13000/187500  (6.9%)  rate=190.2 pos/s  eta=15.3 min  skipped=2392
  14000/187500  (7.5%)  rate=190.5 pos/s  eta=15.2 min  skipped=2580
  15000/187500  (8.0%)  rate=190.7 pos/s  eta=15.1 min  skipped=2759
  16000/187500  (8.5%)  rate=190.6 pos/s  eta=15.0 min  skipped=2944
  17000/187500  (9.1%)  rate=190.8 pos/s  eta=14.9 min  skipped=3127
  18000/187500  (9.6%)  rate=190.5 pos/s  eta=14.8 min  skipped=3300
  19000/187500  (10.1%)  rate=190.7 pos/s  eta=14.7 min  skipped=3474
  20000/187500  (10.7%)  rate=190.8 pos/s  eta=14.6 min  skipped=3659
  21000/187500  (11.2%)  rate=190.8 pos/s  eta=14.5 min  skipped=3857
  22000/187500  (11.7%)  rate=191.1 pos/s  eta=14.4 min  skipped=4054
  23000/187500  (12.3%)  rate=190.3 pos/s  eta=14.4 min  skipped=4233
