input : /root/jass/jobs/results/0131-phase3-scan-bootstrap-full/artefacts.src/master-sample-1500K.jnnw (1500000 records, processing 187500 from offset 0)
  1000/187500  (0.5%)  rate=209.9 pos/s  eta=14.8 min  skipped=185
  2000/187500  (1.1%)  rate=211.3 pos/s  eta=14.6 min  skipped=359
  3000/187500  (1.6%)  rate=216.0 pos/s  eta=14.2 min  skipped=550
  4000/187500  (2.1%)  rate=212.4 pos/s  eta=14.4 min  skipped=727
  5000/187500  (2.7%)  rate=211.1 pos/s  eta=14.4 min  skipped=918
  6000/187500  (3.2%)  rate=211.7 pos/s  eta=14.3 min  skipped=1117
  7000/187500  (3.7%)  rate=211.3 pos/s  eta=14.2 min  skipped=1308
  8000/187500  (4.3%)  rate=206.4 pos/s  eta=14.5 min  skipped=1461
  9000/187500  (4.8%)  rate=207.1 pos/s  eta=14.4 min  skipped=1638
  10000/187500  (5.3%)  rate=205.4 pos/s  eta=14.4 min  skipped=1838
  11000/187500  (5.9%)  rate=204.1 pos/s  eta=14.4 min  skipped=2038
  12000/187500  (6.4%)  rate=202.6 pos/s  eta=14.4 min  skipped=2226
  13000/187500  (6.9%)  rate=201.1 pos/s  eta=14.5 min  skipped=2422
  14000/187500  (7.5%)  rate=199.0 pos/s  eta=14.5 min  skipped=2620
  15000/187500  (8.0%)  rate=199.1 pos/s  eta=14.4 min  skipped=2824
  16000/187500  (8.5%)  rate=198.7 pos/s  eta=14.4 min  skipped=2998
  17000/187500  (9.1%)  rate=198.3 pos/s  eta=14.3 min  skipped=3188
  18000/187500  (9.6%)  rate=197.5 pos/s  eta=14.3 min  skipped=3361
  19000/187500  (10.1%)  rate=196.7 pos/s  eta=14.3 min  skipped=3563
  20000/187500  (10.7%)  rate=196.3 pos/s  eta=14.2 min  skipped=3739
  21000/187500  (11.2%)  rate=196.3 pos/s  eta=14.1 min  skipped=3903
  22000/187500  (11.7%)  rate=197.5 pos/s  eta=14.0 min  skipped=4086
  23000/187500  (12.3%)  rate=197.7 pos/s  eta=13.9 min  skipped=4255
  24000/187500  (12.8%)  rate=197.2 pos/s  eta=13.8 min  skipped=4429
  25000/187500  (13.3%)  rate=196.4 pos/s  eta=13.8 min  skipped=4603
  26000/187500  (13.9%)  rate=196.1 pos/s  eta=13.7 min  skipped=4806
  27000/187500  (14.4%)  rate=196.2 pos/s  eta=13.6 min  skipped=4985
  28000/187500  (14.9%)  rate=196.4 pos/s  eta=13.5 min  skipped=5167
  29000/187500  (15.5%)  rate=196.3 pos/s  eta=13.5 min  skipped=5361
  30000/187500  (16.0%)  rate=196.5 pos/s  eta=13.4 min  skipped=5543
  31000/187500  (16.5%)  rate=196.5 pos/s  eta=13.3 min  skipped=5726
  32000/187500  (17.1%)  rate=196.8 pos/s  eta=13.2 min  skipped=5912
  33000/187500  (17.6%)  rate=197.0 pos/s  eta=13.1 min  skipped=6100
  34000/187500  (18.1%)  rate=197.4 pos/s  eta=13.0 min  skipped=6290
  35000/187500  (18.7%)  rate=197.5 pos/s  eta=12.9 min  skipped=6461
  36000/187500  (19.2%)  rate=197.7 pos/s  eta=12.8 min  skipped=6645
  37000/187500  (19.7%)  rate=198.0 pos/s  eta=12.7 min  skipped=6828
  38000/187500  (20.3%)  rate=198.0 pos/s  eta=12.6 min  skipped=7029
  39000/187500  (20.8%)  rate=198.0 pos/s  eta=12.5 min  skipped=7192
  40000/187500  (21.3%)  rate=197.6 pos/s  eta=12.4 min  skipped=7358
  41000/187500  (21.9%)  rate=197.3 pos/s  eta=12.4 min  skipped=7550
  42000/187500  (22.4%)  rate=196.9 pos/s  eta=12.3 min  skipped=7727
  43000/187500  (22.9%)  rate=196.9 pos/s  eta=12.2 min  skipped=7900
  44000/187500  (23.5%)  rate=196.6 pos/s  eta=12.2 min  skipped=8070
  45000/187500  (24.0%)  rate=196.1 pos/s  eta=12.1 min  skipped=8268
  46000/187500  (24.5%)  rate=196.1 pos/s  eta=12.0 min  skipped=8433
  47000/187500  (25.1%)  rate=195.9 pos/s  eta=12.0 min  skipped=8599
  48000/187500  (25.6%)  rate=195.8 pos/s  eta=11.9 min  skipped=8775
  49000/187500  (26.1%)  rate=196.0 pos/s  eta=11.8 min  skipped=8951
  50000/187500  (26.7%)  rate=195.8 pos/s  eta=11.7 min  skipped=9119
  51000/187500  (27.2%)  rate=195.9 pos/s  eta=11.6 min  skipped=9305
  52000/187500  (27.7%)  rate=195.9 pos/s  eta=11.5 min  skipped=9480
  53000/187500  (28.3%)  rate=196.0 pos/s  eta=11.4 min  skipped=9685
  54000/187500  (28.8%)  rate=195.8 pos/s  eta=11.4 min  skipped=9871
  55000/187500  (29.3%)  rate=195.8 pos/s  eta=11.3 min  skipped=10038
  56000/187500  (29.9%)  rate=195.9 pos/s  eta=11.2 min  skipped=10218
  57000/187500  (30.4%)  rate=195.6 pos/s  eta=11.1 min  skipped=10377
  58000/187500  (30.9%)  rate=195.6 pos/s  eta=11.0 min  skipped=10568
  59000/187500  (31.5%)  rate=195.5 pos/s  eta=11.0 min  skipped=10758
