input : /root/jass/jobs/results/0131-phase3-scan-bootstrap-full/artefacts.src/master-sample-1500K.jnnw (1500000 records, processing 187500 from offset 562500)
  1000/187500  (0.5%)  rate=186.2 pos/s  eta=16.7 min  skipped=186
  2000/187500  (1.1%)  rate=194.5 pos/s  eta=15.9 min  skipped=363
  3000/187500  (1.6%)  rate=194.3 pos/s  eta=15.8 min  skipped=562
  4000/187500  (2.1%)  rate=194.7 pos/s  eta=15.7 min  skipped=747
  5000/187500  (2.7%)  rate=196.2 pos/s  eta=15.5 min  skipped=953
  6000/187500  (3.2%)  rate=197.5 pos/s  eta=15.3 min  skipped=1147
  7000/187500  (3.7%)  rate=196.9 pos/s  eta=15.3 min  skipped=1345
  8000/187500  (4.3%)  rate=196.6 pos/s  eta=15.2 min  skipped=1526
  9000/187500  (4.8%)  rate=196.7 pos/s  eta=15.1 min  skipped=1695
  10000/187500  (5.3%)  rate=195.7 pos/s  eta=15.1 min  skipped=1875
  11000/187500  (5.9%)  rate=196.6 pos/s  eta=15.0 min  skipped=2058
  12000/187500  (6.4%)  rate=195.6 pos/s  eta=15.0 min  skipped=2234
  13000/187500  (6.9%)  rate=194.9 pos/s  eta=14.9 min  skipped=2408
  14000/187500  (7.5%)  rate=195.6 pos/s  eta=14.8 min  skipped=2583
  15000/187500  (8.0%)  rate=195.7 pos/s  eta=14.7 min  skipped=2782
  16000/187500  (8.5%)  rate=196.3 pos/s  eta=14.6 min  skipped=2974
  17000/187500  (9.1%)  rate=195.4 pos/s  eta=14.5 min  skipped=3153
  18000/187500  (9.6%)  rate=195.4 pos/s  eta=14.5 min  skipped=3338
  19000/187500  (10.1%)  rate=195.2 pos/s  eta=14.4 min  skipped=3505
  20000/187500  (10.7%)  rate=195.6 pos/s  eta=14.3 min  skipped=3692
  21000/187500  (11.2%)  rate=195.7 pos/s  eta=14.2 min  skipped=3878
  22000/187500  (11.7%)  rate=195.9 pos/s  eta=14.1 min  skipped=4065
  23000/187500  (12.3%)  rate=195.7 pos/s  eta=14.0 min  skipped=4268
  24000/187500  (12.8%)  rate=195.3 pos/s  eta=14.0 min  skipped=4445
  25000/187500  (13.3%)  rate=195.0 pos/s  eta=13.9 min  skipped=4614
  26000/187500  (13.9%)  rate=194.5 pos/s  eta=13.8 min  skipped=4787
  27000/187500  (14.4%)  rate=194.6 pos/s  eta=13.7 min  skipped=4979
  28000/187500  (14.9%)  rate=194.8 pos/s  eta=13.6 min  skipped=5162
  29000/187500  (15.5%)  rate=195.3 pos/s  eta=13.5 min  skipped=5357
  30000/187500  (16.0%)  rate=195.4 pos/s  eta=13.4 min  skipped=5553
  31000/187500  (16.5%)  rate=195.5 pos/s  eta=13.3 min  skipped=5757
  32000/187500  (17.1%)  rate=195.6 pos/s  eta=13.3 min  skipped=5948
  33000/187500  (17.6%)  rate=195.6 pos/s  eta=13.2 min  skipped=6139
  34000/187500  (18.1%)  rate=195.3 pos/s  eta=13.1 min  skipped=6343
  35000/187500  (18.7%)  rate=195.7 pos/s  eta=13.0 min  skipped=6565
  36000/187500  (19.2%)  rate=195.2 pos/s  eta=12.9 min  skipped=6740
  37000/187500  (19.7%)  rate=195.1 pos/s  eta=12.9 min  skipped=6917
  38000/187500  (20.3%)  rate=195.2 pos/s  eta=12.8 min  skipped=7131
  39000/187500  (20.8%)  rate=195.5 pos/s  eta=12.7 min  skipped=7320
  40000/187500  (21.3%)  rate=195.4 pos/s  eta=12.6 min  skipped=7517
  41000/187500  (21.9%)  rate=195.5 pos/s  eta=12.5 min  skipped=7700
  42000/187500  (22.4%)  rate=195.6 pos/s  eta=12.4 min  skipped=7902
  43000/187500  (22.9%)  rate=195.3 pos/s  eta=12.3 min  skipped=8091
  44000/187500  (23.5%)  rate=195.2 pos/s  eta=12.2 min  skipped=8265
  45000/187500  (24.0%)  rate=194.8 pos/s  eta=12.2 min  skipped=8436
  46000/187500  (24.5%)  rate=194.8 pos/s  eta=12.1 min  skipped=8633
  47000/187500  (25.1%)  rate=194.8 pos/s  eta=12.0 min  skipped=8839
  48000/187500  (25.6%)  rate=194.5 pos/s  eta=12.0 min  skipped=9022
  49000/187500  (26.1%)  rate=194.6 pos/s  eta=11.9 min  skipped=9205
  50000/187500  (26.7%)  rate=194.2 pos/s  eta=11.8 min  skipped=9388
  51000/187500  (27.2%)  rate=194.0 pos/s  eta=11.7 min  skipped=9566
  52000/187500  (27.7%)  rate=194.2 pos/s  eta=11.6 min  skipped=9769
  53000/187500  (28.3%)  rate=193.6 pos/s  eta=11.6 min  skipped=9938
  54000/187500  (28.8%)  rate=193.5 pos/s  eta=11.5 min  skipped=10125
  55000/187500  (29.3%)  rate=193.4 pos/s  eta=11.4 min  skipped=10310
  56000/187500  (29.9%)  rate=193.0 pos/s  eta=11.4 min  skipped=10497
  57000/187500  (30.4%)  rate=193.0 pos/s  eta=11.3 min  skipped=10691
  58000/187500  (30.9%)  rate=192.9 pos/s  eta=11.2 min  skipped=10878
  59000/187500  (31.5%)  rate=192.6 pos/s  eta=11.1 min  skipped=11063
  60000/187500  (32.0%)  rate=192.7 pos/s  eta=11.0 min  skipped=11269
  61000/187500  (32.5%)  rate=192.5 pos/s  eta=11.0 min  skipped=11444
  62000/187500  (33.1%)  rate=192.4 pos/s  eta=10.9 min  skipped=11634
  63000/187500  (33.6%)  rate=192.5 pos/s  eta=10.8 min  skipped=11836
  64000/187500  (34.1%)  rate=192.7 pos/s  eta=10.7 min  skipped=12022
  65000/187500  (34.7%)  rate=192.5 pos/s  eta=10.6 min  skipped=12193
  66000/187500  (35.2%)  rate=192.3 pos/s  eta=10.5 min  skipped=12384
  67000/187500  (35.7%)  rate=192.5 pos/s  eta=10.4 min  skipped=12565
  68000/187500  (36.3%)  rate=192.9 pos/s  eta=10.3 min  skipped=12758
  69000/187500  (36.8%)  rate=193.0 pos/s  eta=10.2 min  skipped=12921
  70000/187500  (37.3%)  rate=193.3 pos/s  eta=10.1 min  skipped=13096
  71000/187500  (37.9%)  rate=193.3 pos/s  eta=10.0 min  skipped=13263
  72000/187500  (38.4%)  rate=193.4 pos/s  eta=10.0 min  skipped=13461
  73000/187500  (38.9%)  rate=193.5 pos/s  eta=9.9 min  skipped=13643
  74000/187500  (39.5%)  rate=193.5 pos/s  eta=9.8 min  skipped=13796
  75000/187500  (40.0%)  rate=193.7 pos/s  eta=9.7 min  skipped=13983
  76000/187500  (40.5%)  rate=193.8 pos/s  eta=9.6 min  skipped=14180
  77000/187500  (41.1%)  rate=193.8 pos/s  eta=9.5 min  skipped=14372
  78000/187500  (41.6%)  rate=193.9 pos/s  eta=9.4 min  skipped=14538
  79000/187500  (42.1%)  rate=193.9 pos/s  eta=9.3 min  skipped=14704
  80000/187500  (42.7%)  rate=194.1 pos/s  eta=9.2 min  skipped=14910
  81000/187500  (43.2%)  rate=194.2 pos/s  eta=9.1 min  skipped=15088
  82000/187500  (43.7%)  rate=194.2 pos/s  eta=9.1 min  skipped=15255
  83000/187500  (44.3%)  rate=194.3 pos/s  eta=9.0 min  skipped=15446
  84000/187500  (44.8%)  rate=194.3 pos/s  eta=8.9 min  skipped=15624
  85000/187500  (45.3%)  rate=194.3 pos/s  eta=8.8 min  skipped=15803
  86000/187500  (45.9%)  rate=194.5 pos/s  eta=8.7 min  skipped=15971
  87000/187500  (46.4%)  rate=194.5 pos/s  eta=8.6 min  skipped=16140
  88000/187500  (46.9%)  rate=194.5 pos/s  eta=8.5 min  skipped=16306
  89000/187500  (47.5%)  rate=194.2 pos/s  eta=8.5 min  skipped=16479
  90000/187500  (48.0%)  rate=194.2 pos/s  eta=8.4 min  skipped=16664
  91000/187500  (48.5%)  rate=194.1 pos/s  eta=8.3 min  skipped=16849
  92000/187500  (49.1%)  rate=194.1 pos/s  eta=8.2 min  skipped=17039
  93000/187500  (49.6%)  rate=194.1 pos/s  eta=8.1 min  skipped=17201
  94000/187500  (50.1%)  rate=194.3 pos/s  eta=8.0 min  skipped=17387
  95000/187500  (50.7%)  rate=194.4 pos/s  eta=7.9 min  skipped=17592
  96000/187500  (51.2%)  rate=194.6 pos/s  eta=7.8 min  skipped=17780
  97000/187500  (51.7%)  rate=194.6 pos/s  eta=7.8 min  skipped=17968
  98000/187500  (52.3%)  rate=194.6 pos/s  eta=7.7 min  skipped=18147
  99000/187500  (52.8%)  rate=194.7 pos/s  eta=7.6 min  skipped=18328
  100000/187500  (53.3%)  rate=194.7 pos/s  eta=7.5 min  skipped=18510
  101000/187500  (53.9%)  rate=194.6 pos/s  eta=7.4 min  skipped=18683
  102000/187500  (54.4%)  rate=194.6 pos/s  eta=7.3 min  skipped=18877
  103000/187500  (54.9%)  rate=194.6 pos/s  eta=7.2 min  skipped=19050
  104000/187500  (55.5%)  rate=194.7 pos/s  eta=7.1 min  skipped=19259
  105000/187500  (56.0%)  rate=194.7 pos/s  eta=7.1 min  skipped=19447
  106000/187500  (56.5%)  rate=194.6 pos/s  eta=7.0 min  skipped=19636
  107000/187500  (57.1%)  rate=194.6 pos/s  eta=6.9 min  skipped=19804
  108000/187500  (57.6%)  rate=194.6 pos/s  eta=6.8 min  skipped=19995
  109000/187500  (58.1%)  rate=194.7 pos/s  eta=6.7 min  skipped=20183
  110000/187500  (58.7%)  rate=194.7 pos/s  eta=6.6 min  skipped=20377
  111000/187500  (59.2%)  rate=194.7 pos/s  eta=6.5 min  skipped=20572
  112000/187500  (59.7%)  rate=194.7 pos/s  eta=6.5 min  skipped=20754
  113000/187500  (60.3%)  rate=194.6 pos/s  eta=6.4 min  skipped=20918
  114000/187500  (60.8%)  rate=194.5 pos/s  eta=6.3 min  skipped=21097
  115000/187500  (61.3%)  rate=194.5 pos/s  eta=6.2 min  skipped=21300
  116000/187500  (61.9%)  rate=194.5 pos/s  eta=6.1 min  skipped=21497
  117000/187500  (62.4%)  rate=194.6 pos/s  eta=6.0 min  skipped=21677
  118000/187500  (62.9%)  rate=194.7 pos/s  eta=5.9 min  skipped=21880
  119000/187500  (63.5%)  rate=194.7 pos/s  eta=5.9 min  skipped=22057
  120000/187500  (64.0%)  rate=194.9 pos/s  eta=5.8 min  skipped=22246
  121000/187500  (64.5%)  rate=195.0 pos/s  eta=5.7 min  skipped=22438
  122000/187500  (65.1%)  rate=195.1 pos/s  eta=5.6 min  skipped=22638
  123000/187500  (65.6%)  rate=195.2 pos/s  eta=5.5 min  skipped=22843
  124000/187500  (66.1%)  rate=195.2 pos/s  eta=5.4 min  skipped=23037
  125000/187500  (66.7%)  rate=195.1 pos/s  eta=5.3 min  skipped=23234
  126000/187500  (67.2%)  rate=195.2 pos/s  eta=5.3 min  skipped=23401
  127000/187500  (67.7%)  rate=195.2 pos/s  eta=5.2 min  skipped=23585
  128000/187500  (68.3%)  rate=195.2 pos/s  eta=5.1 min  skipped=23763
  129000/187500  (68.8%)  rate=195.1 pos/s  eta=5.0 min  skipped=23935
  130000/187500  (69.3%)  rate=195.1 pos/s  eta=4.9 min  skipped=24130
  131000/187500  (69.9%)  rate=195.2 pos/s  eta=4.8 min  skipped=24316
  132000/187500  (70.4%)  rate=195.2 pos/s  eta=4.7 min  skipped=24502
  133000/187500  (70.9%)  rate=195.4 pos/s  eta=4.6 min  skipped=24700
  134000/187500  (71.5%)  rate=195.4 pos/s  eta=4.6 min  skipped=24871
  135000/187500  (72.0%)  rate=195.5 pos/s  eta=4.5 min  skipped=25074
  136000/187500  (72.5%)  rate=195.6 pos/s  eta=4.4 min  skipped=25260
  137000/187500  (73.1%)  rate=195.6 pos/s  eta=4.3 min  skipped=25445
  138000/187500  (73.6%)  rate=195.6 pos/s  eta=4.2 min  skipped=25607
  139000/187500  (74.1%)  rate=195.5 pos/s  eta=4.1 min  skipped=25789
  140000/187500  (74.7%)  rate=195.6 pos/s  eta=4.0 min  skipped=25983
  141000/187500  (75.2%)  rate=195.5 pos/s  eta=4.0 min  skipped=26167
  142000/187500  (75.7%)  rate=195.6 pos/s  eta=3.9 min  skipped=26360
  143000/187500  (76.3%)  rate=195.5 pos/s  eta=3.8 min  skipped=26553
  144000/187500  (76.8%)  rate=195.5 pos/s  eta=3.7 min  skipped=26768
  145000/187500  (77.3%)  rate=195.6 pos/s  eta=3.6 min  skipped=26963
  146000/187500  (77.9%)  rate=195.7 pos/s  eta=3.5 min  skipped=27148
  147000/187500  (78.4%)  rate=195.6 pos/s  eta=3.5 min  skipped=27305
  148000/187500  (78.9%)  rate=195.6 pos/s  eta=3.4 min  skipped=27505
  149000/187500  (79.5%)  rate=195.6 pos/s  eta=3.3 min  skipped=27701
  150000/187500  (80.0%)  rate=195.6 pos/s  eta=3.2 min  skipped=27901
  151000/187500  (80.5%)  rate=195.7 pos/s  eta=3.1 min  skipped=28084
  152000/187500  (81.1%)  rate=195.8 pos/s  eta=3.0 min  skipped=28261
  153000/187500  (81.6%)  rate=195.9 pos/s  eta=2.9 min  skipped=28448
  154000/187500  (82.1%)  rate=195.9 pos/s  eta=2.9 min  skipped=28625
  155000/187500  (82.7%)  rate=195.9 pos/s  eta=2.8 min  skipped=28826
  156000/187500  (83.2%)  rate=195.8 pos/s  eta=2.7 min  skipped=28993
  157000/187500  (83.7%)  rate=195.9 pos/s  eta=2.6 min  skipped=29174
  158000/187500  (84.3%)  rate=195.8 pos/s  eta=2.5 min  skipped=29366
  159000/187500  (84.8%)  rate=195.9 pos/s  eta=2.4 min  skipped=29544
  160000/187500  (85.3%)  rate=196.0 pos/s  eta=2.3 min  skipped=29736
  161000/187500  (85.9%)  rate=196.0 pos/s  eta=2.3 min  skipped=29927
  162000/187500  (86.4%)  rate=196.0 pos/s  eta=2.2 min  skipped=30101
  163000/187500  (86.9%)  rate=196.0 pos/s  eta=2.1 min  skipped=30294
  164000/187500  (87.5%)  rate=196.2 pos/s  eta=2.0 min  skipped=30491
  165000/187500  (88.0%)  rate=196.2 pos/s  eta=1.9 min  skipped=30684
  166000/187500  (88.5%)  rate=196.1 pos/s  eta=1.8 min  skipped=30867
  167000/187500  (89.1%)  rate=196.2 pos/s  eta=1.7 min  skipped=31055
  168000/187500  (89.6%)  rate=196.3 pos/s  eta=1.7 min  skipped=31247
  169000/187500  (90.1%)  rate=196.4 pos/s  eta=1.6 min  skipped=31434
  170000/187500  (90.7%)  rate=196.4 pos/s  eta=1.5 min  skipped=31650
  171000/187500  (91.2%)  rate=196.4 pos/s  eta=1.4 min  skipped=31834
