gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp1-15.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=14054 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1386 / 31250 positions
  played 100 games, 2753 / 31250 positions
  played 150 games, 4062 / 31250 positions
  played 200 games, 5358 / 31250 positions
  played 250 games, 6720 / 31250 positions
  played 300 games, 8060 / 31250 positions
  played 350 games, 9379 / 31250 positions
  played 400 games, 10759 / 31250 positions
  played 450 games, 12082 / 31250 positions
  played 500 games, 13417 / 31250 positions
  played 550 games, 14738 / 31250 positions
  played 600 games, 16132 / 31250 positions
  played 650 games, 17477 / 31250 positions
  played 700 games, 18783 / 31250 positions
  played 750 games, 20081 / 31250 positions
  played 800 games, 21403 / 31250 positions
  played 850 games, 22681 / 31250 positions
  played 900 games, 24065 / 31250 positions
  played 950 games, 25398 / 31250 positions
  played 1000 games, 26688 / 31250 positions
  played 1050 games, 28003 / 31250 positions
  played 1100 games, 29299 / 31250 positions
  played 1150 games, 30645 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp1-15.jnnw
