gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp4-5.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=9411 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1363 / 31250 positions
  played 100 games, 2688 / 31250 positions
  played 150 games, 4013 / 31250 positions
  played 200 games, 5319 / 31250 positions
  played 250 games, 6637 / 31250 positions
  played 300 games, 8023 / 31250 positions
  played 350 games, 9406 / 31250 positions
  played 400 games, 10725 / 31250 positions
  played 450 games, 12025 / 31250 positions
  played 500 games, 13339 / 31250 positions
  played 550 games, 14725 / 31250 positions
  played 600 games, 16054 / 31250 positions
  played 650 games, 17409 / 31250 positions
  played 700 games, 18743 / 31250 positions
  played 750 games, 20071 / 31250 positions
  played 800 games, 21399 / 31250 positions
  played 850 games, 22693 / 31250 positions
  played 900 games, 24002 / 31250 positions
  played 950 games, 25342 / 31250 positions
  played 1000 games, 26724 / 31250 positions
  played 1050 games, 28076 / 31250 positions
  played 1100 games, 29376 / 31250 positions
  played 1150 games, 30752 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp4-5.jnnw
