gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp6-9.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=13619 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1358 / 31250 positions
  played 100 games, 2729 / 31250 positions
  played 150 games, 4150 / 31250 positions
  played 200 games, 5485 / 31250 positions
  played 250 games, 6748 / 31250 positions
  played 300 games, 8057 / 31250 positions
  played 350 games, 9423 / 31250 positions
  played 400 games, 10737 / 31250 positions
  played 450 games, 12091 / 31250 positions
  played 500 games, 13457 / 31250 positions
  played 550 games, 14848 / 31250 positions
  played 600 games, 16193 / 31250 positions
  played 650 games, 17524 / 31250 positions
  played 700 games, 18915 / 31250 positions
  played 750 games, 20245 / 31250 positions
  played 800 games, 21634 / 31250 positions
  played 850 games, 22987 / 31250 positions
  played 900 games, 24280 / 31250 positions
  played 950 games, 25700 / 31250 positions
  played 1000 games, 27054 / 31250 positions
  played 1050 games, 28344 / 31250 positions
  played 1100 games, 29746 / 31250 positions
  played 1150 games, 31037 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp6-9.jnnw
