gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp2-8.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=28447 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1313 / 31250 positions
  played 100 games, 2680 / 31250 positions
  played 150 games, 3981 / 31250 positions
  played 200 games, 5314 / 31250 positions
  played 250 games, 6596 / 31250 positions
  played 300 games, 7879 / 31250 positions
  played 350 games, 9242 / 31250 positions
  played 400 games, 10581 / 31250 positions
  played 450 games, 11879 / 31250 positions
  played 500 games, 13180 / 31250 positions
  played 550 games, 14598 / 31250 positions
  played 600 games, 15976 / 31250 positions
  played 650 games, 17313 / 31250 positions
  played 700 games, 18632 / 31250 positions
  played 750 games, 20008 / 31250 positions
  played 800 games, 21336 / 31250 positions
  played 850 games, 22594 / 31250 positions
  played 900 games, 23937 / 31250 positions
  played 950 games, 25283 / 31250 positions
  played 1000 games, 26686 / 31250 positions
  played 1050 games, 27989 / 31250 positions
  played 1100 games, 29312 / 31250 positions
  played 1150 games, 30732 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp2-8.jnnw
