gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp5-11.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=31297 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1319 / 31250 positions
  played 100 games, 2675 / 31250 positions
  played 150 games, 4023 / 31250 positions
  played 200 games, 5378 / 31250 positions
  played 250 games, 6740 / 31250 positions
  played 300 games, 8063 / 31250 positions
  played 350 games, 9417 / 31250 positions
  played 400 games, 10807 / 31250 positions
  played 450 games, 12080 / 31250 positions
  played 500 games, 13368 / 31250 positions
  played 550 games, 14632 / 31250 positions
  played 600 games, 15900 / 31250 positions
  played 650 games, 17195 / 31250 positions
  played 700 games, 18465 / 31250 positions
  played 750 games, 19759 / 31250 positions
  played 800 games, 21111 / 31250 positions
  played 850 games, 22510 / 31250 positions
  played 900 games, 23869 / 31250 positions
  played 950 games, 25235 / 31250 positions
  played 1000 games, 26523 / 31250 positions
  played 1050 games, 27844 / 31250 positions
  played 1100 games, 29240 / 31250 positions
  played 1150 games, 30516 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp5-11.jnnw
