gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp3-6.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=9068 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1396 / 31250 positions
  played 100 games, 2776 / 31250 positions
  played 150 games, 4142 / 31250 positions
  played 200 games, 5501 / 31250 positions
  played 250 games, 6851 / 31250 positions
  played 300 games, 8220 / 31250 positions
  played 350 games, 9473 / 31250 positions
  played 400 games, 10812 / 31250 positions
  played 450 games, 12132 / 31250 positions
  played 500 games, 13509 / 31250 positions
  played 550 games, 14818 / 31250 positions
  played 600 games, 16146 / 31250 positions
  played 650 games, 17450 / 31250 positions
  played 700 games, 18743 / 31250 positions
  played 750 games, 20082 / 31250 positions
  played 800 games, 21424 / 31250 positions
  played 850 games, 22705 / 31250 positions
  played 900 games, 24065 / 31250 positions
  played 950 games, 25449 / 31250 positions
  played 1000 games, 26736 / 31250 positions
  played 1050 games, 28060 / 31250 positions
  played 1100 games, 29348 / 31250 positions
  played 1150 games, 30633 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp3-6.jnnw
