gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp3-9.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=13358 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1264 / 31250 positions
  played 100 games, 2599 / 31250 positions
  played 150 games, 4008 / 31250 positions
  played 200 games, 5283 / 31250 positions
  played 250 games, 6644 / 31250 positions
  played 300 games, 8010 / 31250 positions
  played 350 games, 9450 / 31250 positions
  played 400 games, 10873 / 31250 positions
  played 450 games, 12190 / 31250 positions
  played 500 games, 13574 / 31250 positions
  played 550 games, 14880 / 31250 positions
  played 600 games, 16218 / 31250 positions
  played 650 games, 17577 / 31250 positions
  played 700 games, 18891 / 31250 positions
  played 750 games, 20262 / 31250 positions
  played 800 games, 21637 / 31250 positions
  played 850 games, 23055 / 31250 positions
  played 900 games, 24411 / 31250 positions
  played 950 games, 25812 / 31250 positions
  played 1000 games, 27128 / 31250 positions
  played 1050 games, 28455 / 31250 positions
  played 1100 games, 29765 / 31250 positions
  played 1150 games, 31099 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp3-9.jnnw
