gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp5-9.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=20204 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1334 / 31250 positions
  played 100 games, 2673 / 31250 positions
  played 150 games, 4069 / 31250 positions
  played 200 games, 5329 / 31250 positions
  played 250 games, 6727 / 31250 positions
  played 300 games, 8078 / 31250 positions
  played 350 games, 9373 / 31250 positions
  played 400 games, 10717 / 31250 positions
  played 450 games, 12016 / 31250 positions
  played 500 games, 13339 / 31250 positions
  played 550 games, 14647 / 31250 positions
  played 600 games, 16024 / 31250 positions
  played 650 games, 17450 / 31250 positions
  played 700 games, 18853 / 31250 positions
  played 750 games, 20176 / 31250 positions
  played 800 games, 21546 / 31250 positions
  played 850 games, 22898 / 31250 positions
  played 900 games, 24247 / 31250 positions
  played 950 games, 25600 / 31250 positions
  played 1000 games, 26946 / 31250 positions
  played 1050 games, 28310 / 31250 positions
  played 1100 games, 29657 / 31250 positions
  played 1150 games, 30986 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp5-9.jnnw
