gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp3-11.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=6026 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1308 / 31250 positions
  played 100 games, 2623 / 31250 positions
  played 150 games, 3952 / 31250 positions
  played 200 games, 5230 / 31250 positions
  played 250 games, 6566 / 31250 positions
  played 300 games, 7833 / 31250 positions
  played 350 games, 9137 / 31250 positions
  played 400 games, 10449 / 31250 positions
  played 450 games, 11735 / 31250 positions
  played 500 games, 13103 / 31250 positions
  played 550 games, 14439 / 31250 positions
  played 600 games, 15741 / 31250 positions
  played 650 games, 17098 / 31250 positions
  played 700 games, 18438 / 31250 positions
  played 750 games, 19780 / 31250 positions
  played 800 games, 21127 / 31250 positions
  played 850 games, 22463 / 31250 positions
  played 900 games, 23843 / 31250 positions
  played 950 games, 25188 / 31250 positions
  played 1000 games, 26490 / 31250 positions
  played 1050 games, 27833 / 31250 positions
  played 1100 games, 29194 / 31250 positions
  played 1150 games, 30607 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp3-11.jnnw
