gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp5-3.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=21554 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1283 / 31250 positions
  played 100 games, 2612 / 31250 positions
  played 150 games, 3958 / 31250 positions
  played 200 games, 5261 / 31250 positions
  played 250 games, 6591 / 31250 positions
  played 300 games, 7919 / 31250 positions
  played 350 games, 9229 / 31250 positions
  played 400 games, 10571 / 31250 positions
  played 450 games, 11957 / 31250 positions
  played 500 games, 13263 / 31250 positions
  played 550 games, 14659 / 31250 positions
  played 600 games, 15988 / 31250 positions
  played 650 games, 17287 / 31250 positions
  played 700 games, 18613 / 31250 positions
  played 750 games, 19966 / 31250 positions
  played 800 games, 21270 / 31250 positions
  played 850 games, 22609 / 31250 positions
  played 900 games, 23928 / 31250 positions
  played 950 games, 25340 / 31250 positions
  played 1000 games, 26633 / 31250 positions
  played 1050 games, 27979 / 31250 positions
  played 1100 games, 29299 / 31250 positions
  played 1150 games, 30590 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp5-3.jnnw
