gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp6-12.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=32349 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1381 / 31250 positions
  played 100 games, 2781 / 31250 positions
  played 150 games, 4096 / 31250 positions
  played 200 games, 5472 / 31250 positions
  played 250 games, 6789 / 31250 positions
  played 300 games, 8157 / 31250 positions
  played 350 games, 9515 / 31250 positions
  played 400 games, 10871 / 31250 positions
  played 450 games, 12225 / 31250 positions
  played 500 games, 13595 / 31250 positions
  played 550 games, 14952 / 31250 positions
  played 600 games, 16313 / 31250 positions
  played 650 games, 17644 / 31250 positions
  played 700 games, 19024 / 31250 positions
  played 750 games, 20340 / 31250 positions
  played 800 games, 21689 / 31250 positions
  played 850 games, 22992 / 31250 positions
  played 900 games, 24269 / 31250 positions
  played 950 games, 25623 / 31250 positions
  played 1000 games, 26952 / 31250 positions
  played 1050 games, 28273 / 31250 positions
  played 1100 games, 29618 / 31250 positions
  played 1150 games, 30924 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp6-12.jnnw
