gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp5-14.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=22536 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1359 / 31250 positions
  played 100 games, 2606 / 31250 positions
  played 150 games, 3891 / 31250 positions
  played 200 games, 5189 / 31250 positions
  played 250 games, 6557 / 31250 positions
  played 300 games, 7964 / 31250 positions
  played 350 games, 9246 / 31250 positions
  played 400 games, 10615 / 31250 positions
  played 450 games, 11939 / 31250 positions
  played 500 games, 13351 / 31250 positions
  played 550 games, 14752 / 31250 positions
  played 600 games, 16122 / 31250 positions
  played 650 games, 17503 / 31250 positions
  played 700 games, 18865 / 31250 positions
  played 750 games, 20200 / 31250 positions
  played 800 games, 21522 / 31250 positions
  played 850 games, 22821 / 31250 positions
  played 900 games, 24169 / 31250 positions
  played 950 games, 25500 / 31250 positions
  played 1000 games, 26764 / 31250 positions
  played 1050 games, 28112 / 31250 positions
  played 1100 games, 29422 / 31250 positions
  played 1150 games, 30700 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp5-14.jnnw
