gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp1-14.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=21606 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1345 / 31250 positions
  played 100 games, 2691 / 31250 positions
  played 150 games, 4021 / 31250 positions
  played 200 games, 5372 / 31250 positions
  played 250 games, 6734 / 31250 positions
  played 300 games, 8076 / 31250 positions
  played 350 games, 9478 / 31250 positions
  played 400 games, 10867 / 31250 positions
  played 450 games, 12176 / 31250 positions
  played 500 games, 13560 / 31250 positions
  played 550 games, 14821 / 31250 positions
  played 600 games, 16132 / 31250 positions
  played 650 games, 17489 / 31250 positions
  played 700 games, 18799 / 31250 positions
  played 750 games, 20114 / 31250 positions
  played 800 games, 21462 / 31250 positions
  played 850 games, 22833 / 31250 positions
  played 900 games, 24168 / 31250 positions
  played 950 games, 25442 / 31250 positions
  played 1000 games, 26786 / 31250 positions
  played 1050 games, 28033 / 31250 positions
  played 1100 games, 29349 / 31250 positions
  played 1150 games, 30641 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp1-14.jnnw
