gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp3-4.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=13767 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1259 / 31250 positions
  played 100 games, 2563 / 31250 positions
  played 150 games, 3872 / 31250 positions
  played 200 games, 5262 / 31250 positions
  played 250 games, 6621 / 31250 positions
  played 300 games, 8001 / 31250 positions
  played 350 games, 9323 / 31250 positions
  played 400 games, 10671 / 31250 positions
  played 450 games, 11957 / 31250 positions
  played 500 games, 13350 / 31250 positions
  played 550 games, 14694 / 31250 positions
  played 600 games, 16017 / 31250 positions
  played 650 games, 17347 / 31250 positions
  played 700 games, 18701 / 31250 positions
  played 750 games, 20077 / 31250 positions
  played 800 games, 21425 / 31250 positions
  played 850 games, 22809 / 31250 positions
  played 900 games, 24071 / 31250 positions
  played 950 games, 25421 / 31250 positions
  played 1000 games, 26760 / 31250 positions
  played 1050 games, 28121 / 31250 positions
  played 1100 games, 29459 / 31250 positions
  played 1150 games, 30774 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp3-4.jnnw
