gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp1-9.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=28598 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1248 / 31250 positions
  played 100 games, 2515 / 31250 positions
  played 150 games, 3807 / 31250 positions
  played 200 games, 5152 / 31250 positions
  played 250 games, 6540 / 31250 positions
  played 300 games, 7874 / 31250 positions
  played 350 games, 9215 / 31250 positions
  played 400 games, 10522 / 31250 positions
  played 450 games, 11898 / 31250 positions
  played 500 games, 13222 / 31250 positions
  played 550 games, 14574 / 31250 positions
  played 600 games, 15860 / 31250 positions
  played 650 games, 17199 / 31250 positions
  played 700 games, 18514 / 31250 positions
  played 750 games, 19943 / 31250 positions
  played 800 games, 21284 / 31250 positions
  played 850 games, 22708 / 31250 positions
  played 900 games, 23997 / 31250 positions
  played 950 games, 25339 / 31250 positions
  played 1000 games, 26580 / 31250 positions
  played 1050 games, 27903 / 31250 positions
  played 1100 games, 29249 / 31250 positions
  played 1150 games, 30597 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp1-9.jnnw
