gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp1-12.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=22593 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1326 / 31250 positions
  played 100 games, 2654 / 31250 positions
  played 150 games, 3976 / 31250 positions
  played 200 games, 5305 / 31250 positions
  played 250 games, 6604 / 31250 positions
  played 300 games, 7914 / 31250 positions
  played 350 games, 9219 / 31250 positions
  played 400 games, 10546 / 31250 positions
  played 450 games, 11849 / 31250 positions
  played 500 games, 13198 / 31250 positions
  played 550 games, 14520 / 31250 positions
  played 600 games, 15793 / 31250 positions
  played 650 games, 17114 / 31250 positions
  played 700 games, 18373 / 31250 positions
  played 750 games, 19675 / 31250 positions
  played 800 games, 21020 / 31250 positions
  played 850 games, 22326 / 31250 positions
  played 900 games, 23644 / 31250 positions
  played 950 games, 24970 / 31250 positions
  played 1000 games, 26283 / 31250 positions
  played 1050 games, 27554 / 31250 positions
  played 1100 games, 28908 / 31250 positions
  played 1150 games, 30247 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp1-12.jnnw
