gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp6-14.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=27247 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1345 / 31250 positions
  played 100 games, 2748 / 31250 positions
  played 150 games, 4094 / 31250 positions
  played 200 games, 5476 / 31250 positions
  played 250 games, 6825 / 31250 positions
  played 300 games, 8190 / 31250 positions
  played 350 games, 9555 / 31250 positions
  played 400 games, 10901 / 31250 positions
  played 450 games, 12263 / 31250 positions
  played 500 games, 13627 / 31250 positions
  played 550 games, 14909 / 31250 positions
  played 600 games, 16235 / 31250 positions
  played 650 games, 17562 / 31250 positions
  played 700 games, 18893 / 31250 positions
  played 750 games, 20241 / 31250 positions
  played 800 games, 21562 / 31250 positions
  played 850 games, 22911 / 31250 positions
  played 900 games, 24248 / 31250 positions
  played 950 games, 25513 / 31250 positions
  played 1000 games, 26840 / 31250 positions
  played 1050 games, 28162 / 31250 positions
  played 1100 games, 29497 / 31250 positions
  played 1150 games, 30821 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp6-14.jnnw
