gen-data-wdl: n=31250 out=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp3-14.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=3878 nnue=/root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=late-mid:12,endgame:16 play_depth_by_phase=late-mid:12,endgame:16
  played 50 games, 1309 / 31250 positions
  played 100 games, 2631 / 31250 positions
  played 150 games, 3911 / 31250 positions
  played 200 games, 5228 / 31250 positions
  played 250 games, 6561 / 31250 positions
  played 300 games, 7908 / 31250 positions
  played 350 games, 9308 / 31250 positions
  played 400 games, 10622 / 31250 positions
  played 450 games, 11897 / 31250 positions
  played 500 games, 13284 / 31250 positions
  played 550 games, 14598 / 31250 positions
  played 600 games, 15927 / 31250 positions
  played 650 games, 17207 / 31250 positions
  played 700 games, 18551 / 31250 positions
  played 750 games, 19915 / 31250 positions
  played 800 games, 21303 / 31250 positions
  played 850 games, 22609 / 31250 positions
  played 900 games, 24028 / 31250 positions
  played 950 games, 25401 / 31250 positions
  played 1000 games, 26732 / 31250 positions
  played 1050 games, 28030 / 31250 positions
  played 1100 games, 29271 / 31250 positions
  played 1150 games, 30635 / 31250 positions
wrote 31250 WDL records to /root/jass/jobs/results/cpx62-0297-saturate-loop/artefacts.src/sp3-14.jnnw
