gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0273-coverage-seeding/artefacts.src/sp0-16.jnnw eval_depth=6 play_depth=8 max_plies=200 seed=32129 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
seed-file: 350103 positions, seed_frac=50%
  played 50 games, 846 / 18750 positions
  played 100 games, 1839 / 18750 positions
  played 150 games, 3021 / 18750 positions
  played 200 games, 4048 / 18750 positions
  played 250 games, 4926 / 18750 positions
  played 300 games, 5873 / 18750 positions
  played 350 games, 6784 / 18750 positions
  played 400 games, 7924 / 18750 positions
  played 450 games, 8940 / 18750 positions
  played 500 games, 9926 / 18750 positions
  played 550 games, 10767 / 18750 positions
  played 600 games, 11900 / 18750 positions
  played 650 games, 12982 / 18750 positions
  played 700 games, 14061 / 18750 positions
  played 750 games, 14951 / 18750 positions
  played 800 games, 15816 / 18750 positions
  played 850 games, 16801 / 18750 positions
  played 900 games, 17706 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0273-coverage-seeding/artefacts.src/sp0-16.jnnw
