loading /root/jass/jobs/results/0056-v8-quiet-pv-1M-v7-labeller/artefacts.src/v8-quiet-pv-1M.bin...
  1000000 records
encoding pattern indices (8 × base=3)...
  model: 17,010,468 params (embed_dim=4 mlp_hidden=128)
epoch  0: train_loss=13949.80  val_mse=44561764  man=99.8  king=299.8
epoch  1: train_loss=13426.81  val_mse=43865000  man=99.5  king=299.5
epoch  2: train_loss=12537.56  val_mse=42978356  man=99.3  king=299.3
epoch  3: train_loss=11867.93  val_mse=42339760  man=99.1  king=299.1
epoch  4: train_loss=11442.88  val_mse=41920968  man=99.0  king=298.9
epoch  5: train_loss=11151.96  val_mse=41594156  man=98.8  king=298.8
epoch  6: train_loss=10933.23  val_mse=41307228  man=98.7  king=298.6
epoch  7: train_loss=10757.94  val_mse=41051504  man=98.6  king=298.4
epoch  8: train_loss=10609.93  val_mse=40811536  man=98.4  king=298.2
epoch  9: train_loss=10481.04  val_mse=40565888  man=98.3  king=298.0
epoch 10: train_loss=10367.03  val_mse=40329792  man=98.2  king=297.8
epoch 11: train_loss=10264.42  val_mse=40105508  man=98.0  king=297.7
epoch 12: train_loss=10170.43  val_mse=39871532  man=97.9  king=297.5
epoch 13: train_loss=10083.48  val_mse=39599828  man=97.8  king=297.3
epoch 14: train_loss=10001.73  val_mse=39345884  man=97.6  king=297.1
epoch 15: train_loss=9924.34  val_mse=39066576  man=97.5  king=296.9
epoch 16: train_loss=9849.69  val_mse=38784912  man=97.3  king=296.7
epoch 17: train_loss=9777.87  val_mse=38505340  man=97.2  king=296.5
epoch 18: train_loss=9707.48  val_mse=38189404  man=97.1  king=296.3
epoch 19: train_loss=9639.31  val_mse=37856140  man=96.9  king=296.1
epoch 20: train_loss=9571.56  val_mse=37512676  man=96.7  king=295.9
epoch 21: train_loss=9505.32  val_mse=37132112  man=96.6  king=295.7
epoch 22: train_loss=9439.28  val_mse=36763800  man=96.4  king=295.4
epoch 23: train_loss=9372.63  val_mse=36344280  man=96.3  king=295.2
epoch 24: train_loss=9306.72  val_mse=35940412  man=96.1  king=295.0
epoch 25: train_loss=9240.69  val_mse=35522724  man=95.9  king=294.8
epoch 26: train_loss=9175.16  val_mse=35073340  man=95.7  king=294.6
epoch 27: train_loss=9108.88  val_mse=34643348  man=95.6  king=294.4
epoch 28: train_loss=9043.53  val_mse=34176052  man=95.4  king=294.1
epoch 29: train_loss=8978.22  val_mse=33702796  man=95.2  king=293.9
wrote /root/jass/jobs/results/0068-pattern-embed-variants-sweep/artefacts.src/embed-v3-d4-h128.pt (68047731 bytes, 17,010,468 params)
