loading /root/jass/jobs/results/0056-v8-quiet-pv-1M-v7-labeller/artefacts.src/v8-quiet-pv-1M.bin...
  1000000 records
encoding pattern indices (8 × base=3)...
  model: 17,008,292 params (embed_dim=4 mlp_hidden=64)
epoch  0: train_loss=13968.46  val_mse=44618476  man=99.8  king=299.8
epoch  1: train_loss=13660.72  val_mse=44209400  man=99.5  king=299.5
epoch  2: train_loss=12982.61  val_mse=43516284  man=99.3  king=299.3
epoch  3: train_loss=12317.09  val_mse=42852592  man=99.1  king=299.1
epoch  4: train_loss=11831.37  val_mse=42356164  man=98.9  king=298.9
epoch  5: train_loss=11494.62  val_mse=41992136  man=98.8  king=298.7
epoch  6: train_loss=11248.96  val_mse=41695220  man=98.6  king=298.5
epoch  7: train_loss=11057.37  val_mse=41437804  man=98.5  king=298.3
epoch  8: train_loss=10898.57  val_mse=41203864  man=98.3  king=298.2
epoch  9: train_loss=10761.84  val_mse=40975124  man=98.2  king=298.0
epoch 10: train_loss=10640.63  val_mse=40758340  man=98.0  king=297.8
epoch 11: train_loss=10531.24  val_mse=40551756  man=97.9  king=297.6
epoch 12: train_loss=10431.86  val_mse=40344300  man=97.8  king=297.4
epoch 13: train_loss=10340.33  val_mse=40114268  man=97.6  king=297.2
epoch 14: train_loss=10255.14  val_mse=39895524  man=97.5  king=297.0
epoch 15: train_loss=10175.57  val_mse=39670424  man=97.3  king=296.8
epoch 16: train_loss=10099.80  val_mse=39438872  man=97.2  king=296.6
epoch 17: train_loss=10027.73  val_mse=39213816  man=97.0  king=296.4
epoch 18: train_loss=9958.46  val_mse=38970148  man=96.9  king=296.2
epoch 19: train_loss=9892.20  val_mse=38716444  man=96.7  king=296.0
epoch 20: train_loss=9827.83  val_mse=38453092  man=96.6  king=295.8
epoch 21: train_loss=9765.48  val_mse=38172396  man=96.4  king=295.6
epoch 22: train_loss=9704.26  val_mse=37895092  man=96.3  king=295.4
epoch 23: train_loss=9643.58  val_mse=37572396  man=96.1  king=295.2
epoch 24: train_loss=9583.89  val_mse=37279288  man=95.9  king=295.0
epoch 25: train_loss=9524.56  val_mse=36960452  man=95.8  king=294.8
epoch 26: train_loss=9465.52  val_mse=36618448  man=95.6  king=294.6
epoch 27: train_loss=9406.17  val_mse=36292428  man=95.4  king=294.4
epoch 28: train_loss=9346.85  val_mse=35924896  man=95.2  king=294.1
epoch 29: train_loss=9287.06  val_mse=35551688  man=95.1  king=293.9
wrote /root/jass/jobs/results/0068-pattern-embed-variants-sweep/artefacts.src/embed-v3-d4-h64.pt (68039006 bytes, 17,008,292 params)
