gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp3.12.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=104550402 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1803 / 30000 positions
  played 100 games, 3456 / 30000 positions
  played 150 games, 5084 / 30000 positions
  played 200 games, 6789 / 30000 positions
  played 250 games, 8526 / 30000 positions
  played 300 games, 10214 / 30000 positions
  played 350 games, 11894 / 30000 positions
  played 400 games, 13609 / 30000 positions
  played 450 games, 15393 / 30000 positions
  played 500 games, 17048 / 30000 positions
  played 550 games, 18823 / 30000 positions
  played 600 games, 20516 / 30000 positions
  played 650 games, 22229 / 30000 positions
  played 700 games, 23964 / 30000 positions
  played 750 games, 25708 / 30000 positions
  played 800 games, 27390 / 30000 positions
  played 850 games, 29080 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp3.12.jnnw
