gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp1.15.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=464283441 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1582 / 30000 positions
  played 100 games, 3256 / 30000 positions
  played 150 games, 4937 / 30000 positions
  played 200 games, 6547 / 30000 positions
  played 250 games, 8173 / 30000 positions
  played 300 games, 9758 / 30000 positions
  played 350 games, 11355 / 30000 positions
  played 400 games, 13060 / 30000 positions
  played 450 games, 14678 / 30000 positions
  played 500 games, 16287 / 30000 positions
  played 550 games, 17929 / 30000 positions
  played 600 games, 19585 / 30000 positions
  played 650 games, 21177 / 30000 positions
  played 700 games, 22810 / 30000 positions
  played 750 games, 24482 / 30000 positions
  played 800 games, 26050 / 30000 positions
  played 850 games, 27687 / 30000 positions
  played 900 games, 29388 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp1.15.jnnw
