gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp6.7.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=164831657 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1751 / 30000 positions
  played 100 games, 3470 / 30000 positions
  played 150 games, 5033 / 30000 positions
  played 200 games, 6628 / 30000 positions
  played 250 games, 8329 / 30000 positions
  played 300 games, 9995 / 30000 positions
  played 350 games, 11669 / 30000 positions
  played 400 games, 13371 / 30000 positions
  played 450 games, 15139 / 30000 positions
  played 500 games, 16764 / 30000 positions
  played 550 games, 18571 / 30000 positions
  played 600 games, 20307 / 30000 positions
  played 650 games, 21898 / 30000 positions
  played 700 games, 23584 / 30000 positions
  played 750 games, 25321 / 30000 positions
  played 800 games, 26983 / 30000 positions
  played 850 games, 28739 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp6.7.jnnw
