gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp5.5.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=154410557 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1628 / 30000 positions
  played 100 games, 3285 / 30000 positions
  played 150 games, 4971 / 30000 positions
  played 200 games, 6614 / 30000 positions
  played 250 games, 8298 / 30000 positions
  played 300 games, 10074 / 30000 positions
  played 350 games, 11791 / 30000 positions
  played 400 games, 13476 / 30000 positions
  played 450 games, 15249 / 30000 positions
  played 500 games, 16914 / 30000 positions
  played 550 games, 18629 / 30000 positions
  played 600 games, 20264 / 30000 positions
  played 650 games, 22008 / 30000 positions
  played 700 games, 23660 / 30000 positions
  played 750 games, 25267 / 30000 positions
  played 800 games, 26944 / 30000 positions
  played 850 games, 28769 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp5.5.jnnw
