gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp5.1.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=270085951 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1735 / 30000 positions
  played 100 games, 3479 / 30000 positions
  played 150 games, 5099 / 30000 positions
  played 200 games, 6803 / 30000 positions
  played 250 games, 8374 / 30000 positions
  played 300 games, 10021 / 30000 positions
  played 350 games, 11687 / 30000 positions
  played 400 games, 13346 / 30000 positions
  played 450 games, 15073 / 30000 positions
  played 500 games, 16756 / 30000 positions
  played 550 games, 18485 / 30000 positions
  played 600 games, 20222 / 30000 positions
  played 650 games, 22019 / 30000 positions
  played 700 games, 23648 / 30000 positions
  played 750 games, 25342 / 30000 positions
  played 800 games, 26934 / 30000 positions
  played 850 games, 28573 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp5.1.jnnw
