gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp2.13.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=300901413 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1697 / 30000 positions
  played 100 games, 3503 / 30000 positions
  played 150 games, 5307 / 30000 positions
  played 200 games, 6968 / 30000 positions
  played 250 games, 8722 / 30000 positions
  played 300 games, 10362 / 30000 positions
  played 350 games, 12086 / 30000 positions
  played 400 games, 13920 / 30000 positions
  played 450 games, 15625 / 30000 positions
  played 500 games, 17365 / 30000 positions
  played 550 games, 18979 / 30000 positions
  played 600 games, 20666 / 30000 positions
  played 650 games, 22310 / 30000 positions
  played 700 games, 23965 / 30000 positions
  played 750 games, 25813 / 30000 positions
  played 800 games, 27590 / 30000 positions
  played 850 games, 29377 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp2.13.jnnw
