gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp1.4.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=114482534 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1580 / 30000 positions
  played 100 games, 3299 / 30000 positions
  played 150 games, 4956 / 30000 positions
  played 200 games, 6596 / 30000 positions
  played 250 games, 8154 / 30000 positions
  played 300 games, 9800 / 30000 positions
  played 350 games, 11407 / 30000 positions
  played 400 games, 13084 / 30000 positions
  played 450 games, 14684 / 30000 positions
  played 500 games, 16281 / 30000 positions
  played 550 games, 17855 / 30000 positions
  played 600 games, 19454 / 30000 positions
  played 650 games, 20985 / 30000 positions
  played 700 games, 22701 / 30000 positions
  played 750 games, 24319 / 30000 positions
  played 800 games, 26008 / 30000 positions
  played 850 games, 27613 / 30000 positions
  played 900 games, 29331 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp1.4.jnnw
