gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp6.4.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=143025159 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1778 / 30000 positions
  played 100 games, 3511 / 30000 positions
  played 150 games, 5354 / 30000 positions
  played 200 games, 7135 / 30000 positions
  played 250 games, 8769 / 30000 positions
  played 300 games, 10517 / 30000 positions
  played 350 games, 12172 / 30000 positions
  played 400 games, 13900 / 30000 positions
  played 450 games, 15492 / 30000 positions
  played 500 games, 17276 / 30000 positions
  played 550 games, 19076 / 30000 positions
  played 600 games, 20625 / 30000 positions
  played 650 games, 22300 / 30000 positions
  played 700 games, 23959 / 30000 positions
  played 750 games, 25577 / 30000 positions
  played 800 games, 27218 / 30000 positions
  played 850 games, 28897 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp6.4.jnnw
