gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp1.13.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=146637153 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1542 / 30000 positions
  played 100 games, 3176 / 30000 positions
  played 150 games, 4704 / 30000 positions
  played 200 games, 6423 / 30000 positions
  played 250 games, 8051 / 30000 positions
  played 300 games, 9680 / 30000 positions
  played 350 games, 11385 / 30000 positions
  played 400 games, 13036 / 30000 positions
  played 450 games, 14643 / 30000 positions
  played 500 games, 16271 / 30000 positions
  played 550 games, 17911 / 30000 positions
  played 600 games, 19563 / 30000 positions
  played 650 games, 21369 / 30000 positions
  played 700 games, 22981 / 30000 positions
  played 750 games, 24687 / 30000 positions
  played 800 games, 26360 / 30000 positions
  played 850 games, 28082 / 30000 positions
  played 900 games, 29754 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp1.13.jnnw
