gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp6.16.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=141311182 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1687 / 30000 positions
  played 100 games, 3268 / 30000 positions
  played 150 games, 4953 / 30000 positions
  played 200 games, 6695 / 30000 positions
  played 250 games, 8329 / 30000 positions
  played 300 games, 9911 / 30000 positions
  played 350 games, 11543 / 30000 positions
  played 400 games, 13302 / 30000 positions
  played 450 games, 14968 / 30000 positions
  played 500 games, 16579 / 30000 positions
  played 550 games, 18346 / 30000 positions
  played 600 games, 20001 / 30000 positions
  played 650 games, 21654 / 30000 positions
  played 700 games, 23200 / 30000 positions
  played 750 games, 24860 / 30000 positions
  played 800 games, 26539 / 30000 positions
  played 850 games, 28341 / 30000 positions
  played 900 games, 29981 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp6.16.jnnw
