gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp3.8.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=673600958 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1681 / 30000 positions
  played 100 games, 3371 / 30000 positions
  played 150 games, 5234 / 30000 positions
  played 200 games, 6936 / 30000 positions
  played 250 games, 8568 / 30000 positions
  played 300 games, 10224 / 30000 positions
  played 350 games, 11924 / 30000 positions
  played 400 games, 13600 / 30000 positions
  played 450 games, 15297 / 30000 positions
  played 500 games, 17033 / 30000 positions
  played 550 games, 18902 / 30000 positions
  played 600 games, 20673 / 30000 positions
  played 650 games, 22447 / 30000 positions
  played 700 games, 24086 / 30000 positions
  played 750 games, 25786 / 30000 positions
  played 800 games, 27472 / 30000 positions
  played 850 games, 29146 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp3.8.jnnw
